1654,39737,1
1655,39738,1
1656,39739,1
1657,39740,1
1658,39741,1
1659,39742,1
1660,39743,1
1661,39744,1
1666,39749,1
1667,39750,1
1668,39751,1
1669,39752,1
1670,39753,1
1671,39754,1
1672,39755,1
1673,39756,1
1674,39757,1
1675,39758,1
1676,39759,1
1677,39760,1
1682,39763,1
1683,39764,1
1684,39765,1
1685,39766,1
1686,39767,1
1688,39769,1
1691,39772,1
1692,39773,1
1693,39774,1
1694,39775,1
1695,39776,1
1696,39777,1
1697,39778,1
1698,39779,1
1699,39780,1
1700,39781,1
1764,39843,1
1765,39844,1
1766,39845,1
1767,39847,1
1768,39848,1
1769,39849,1
1771,39851,1
1772,39852,1
1776,39856,1
1838,39918,1
1839,39919,1
1840,39920,1
1841,39921,1
1903,39983,1
1904,39984,1
1907,39988,1
1908,39989,1
1909,39990,1
1910,39991,1
1911,39992,1
1912,39993,1
1913,39994,1
1914,39995,1
1915,39996,1
1917,39998,1
1918,39999,1
1920,40001,1
1921,40002,1
1923,40004,1
1924,40005,1
1925,40006,1
1926,40007,1
1927,40008,1
1928,40009,1
1929,40010,1
1930,40011,1
1931,40012,1
1932,40013,1
1933,40014,1
1934,40015,1
1935,40016,1
1936,40017,1
1938,40019,1
1939,40020,1
1940,40021,1
1944,40025,1
1947,40028,1
1949,40030,1
1950,40031,1
1952,40033,1
1956,40037,1
1958,40039,1
1962,40043,1
1964,40045,1
1966,40047,1
1967,40048,1
1968,40049,1
1969,40050,1
1970,40051,1
1971,40052,1
1972,40053,1
1973,40054,1
1974,40055,1
2036,40117,1
2038,40119,1
2039,40120,1
2040,40121,1
2041,40122,1
2045,40126,1
2046,40127,1
2047,40128,1
2048,40129,1
2170,40251,1
2172,40253,1
2174,40255,1
2176,40257,1
2179,40260,1
2182,40263,1
2184,40265,1
2185,40266,1
2187,40268,1
2188,40269,1
2189,40270,1
2190,40271,1
2191,40272,1
2192,40273,1
2193,40274,1
2194,40275,1
2195,40276,1
2196,40277,1
2197,40278,1
2198,40279,1
2200,40281,1
2201,40282,1
2205,40286,1
2206,40287,1
2328,40409,1
2330,40411,1
2331,40412,1
2332,40413,1
2333,40414,1
2339,40418,1
2340,40419,1
2341,40420,1
2345,40422,1
2346,40423,1
2347,40424,1
2348,40425,1
2350,40427,1
2355,40432,1
2360,40437,1
2370,40447,1
2376,40453,1
2378,40455,1
2379,40456,1
2381,40458,1
2383,40460,1
2385,40462,1
2386,40463,1
2387,40464,1
2388,40465,1
2389,40466,1
2391,40468,1
2393,40470,1
2394,40471,1
2396,40473,1
2398,40475,1
2399,40476,1
2400,40477,1
2401,40478,1
2402,40479,1
2404,40481,1
2406,40483,1
2407,40484,1
2408,40485,1
2413,40490,1
2415,40492,1
2416,40493,1
2417,40494,1
2480,40557,1
2482,40559,1
2483,40560,1
2484,40561,1
2485,40562,1
2489,40564,1
2490,40565,1
2492,40567,1
2556,40629,1
2558,40631,1
2559,40632,1
2560,40633,1
2561,40634,1
2562,40635,1
2564,40637,1
2565,40638,1
2570,40643,1
2574,40645,1
2580,40651,1
2582,40653,1
2584,40655,1
2586,40657,1
2587,40658,1
2589,40660,1
2590,40661,1
2591,40662,1
2592,40663,1
2593,40664,1
2594,40665,1
2595,40666,1
2596,40667,1
2597,40668,1
2598,40669,1
2599,40670,1
2600,40671,1
2661,40732,1
2663,40734,1
2664,40735,1
2665,40736,1
2667,40738,1
2669,40740,1
2670,40741,1
2671,40742,1
2672,40743,1
2673,40744,1
2675,40746,1
2676,40747,1
2677,40748,1
2678,40749,1
2679,40750,1
2680,40751,1
2681,40752,1
2682,40753,1
2683,40754,1
2685,40756,1
2688,40759,1
2689,40760,1
2690,40761,1
2691,40762,1
2693,40764,1
2694,40765,1
2696,40767,1
2697,40768,1
2698,40769,1
2699,40770,1
2700,40771,1
2702,40773,1
2703,40774,1
2704,40775,1
2705,40776,1
2709,40778,1
2710,40779,1
2711,40780,1
2712,40781,1
2713,40782,1
2714,40783,1
2715,40784,1
2716,40785,1
2717,40786,1
2718,40787,1
2719,40788,1
2720,40789,1
2721,40790,1
2722,40791,1
2724,40793,1
2725,40794,1
2726,40795,1
2727,40796,1
2728,40797,1
2729,40799,1
2730,40800,1
2731,40801,1
2733,40803,1
2735,40805,1
2737,40807,1
2738,40808,1
2739,40809,1
2740,40810,1
2741,40811,1
2742,40812,1
2743,40813,1
2744,40815,1
2746,40817,1
2747,40818,1
2748,40819,1
2749,40820,1
2750,40821,1
2752,40823,1
2753,40824,1
2755,40826,1
2756,40827,1
2757,40828,1
2758,40829,1
2759,40830,1
2760,40831,1
2761,40832,1
2763,40834,1
2764,40835,1
2766,40837,1
2770,40841,1
2772,40843,1
2774,40845,1
2777,40848,1
2778,40849,1
2779,40850,1
2780,40851,1
2782,40853,1
2783,40854,1
2785,40856,1
2786,40857,1
2788,40859,1
2793,40862,1
2795,40864,1
2796,40865,1
2797,40866,1
2798,40867,1
2799,40868,1
2800,40869,1
2801,40870,1
2803,40872,1
2804,40873,1
2806,40875,1
2808,40877,1
2809,40878,1
2810,40879,1
2811,40880,1
2812,40881,1
2813,40882,1
2814,40883,1
2817,40886,1
2819,40888,1
2820,40889,1
2822,40891,1
2823,40892,1
2824,40893,1
2826,40895,1
2828,40897,1
2829,40898,1
2830,40899,1
2831,40900,1
2832,40901,1
2834,40903,1
2837,40906,1
2838,40907,1
2839,40908,1
2840,40909,1
2842,40911,1
2843,40912,1
2849,40919,1
2851,40921,1
2852,40922,1
2853,40923,1
2854,40924,1
2857,40927,1
2859,40929,1
2861,40931,1
2864,40934,1
2866,40936,1
2867,40937,1
2868,40938,1
2869,40939,1
2870,40940,1
2871,40941,1
2872,40942,1
2873,40943,1
2874,40944,1
2875,40945,1
2879,40947,1
2880,40948,1
2881,40949,1
2882,40950,1
2883,40951,1
2884,40952,1
2885,40953,1
2886,40954,1
2887,40955,1
2888,40956,1
2889,40957,1
2891,40959,1
2893,40961,1
2895,40963,1
2900,40968,1
2904,40972,1
2905,40974,1
2906,40975,1
2909,40978,1
2910,40979,1
2913,40982,1
2915,40984,1
2916,40985,1
2917,40986,1
2921,40990,1
2923,40992,1
2925,40994,1
2927,40996,1
2928,40997,1
2929,40998,1
2930,40999,1
2932,41001,1
2933,41002,1
2934,41003,1
2936,41005,1
2938,41007,1
2940,41009,1
2941,41010,1
2943,41012,1
2944,41013,1
2945,41014,1
2947,41016,1
2949,41018,1
2951,41020,1
2952,41021,1
2953,41022,1
2954,41023,1
2958,41027,1
2960,41029,1
2962,41031,1
2965,41034,1
2967,41036,1
2968,41037,1
2971,41040,1
2973,41042,1
2974,41043,1
2975,41044,1
2976,41045,1
2977,41046,1
2978,41047,1
2979,41048,1
2980,41049,1
2981,41050,1
2982,41051,1
2983,41052,1
2984,41053,1
2985,41054,1
2986,41055,1
2987,41056,1
2988,41057,1
2989,41058,1
2990,41059,1
2991,41060,1
2992,41061,1
2996,41063,1
3000,41067,1
3003,41070,1
3004,41071,1
3005,41072,1
3006,41073,1
3007,41074,1
3008,41075,1
3010,41077,1
3011,41078,1
3014,41081,1
3021,41088,1
3022,41089,1
3023,41090,1
3027,41094,1
3028,41095,1
3029,41096,1
3030,41097,1
3031,41098,1
3033,41100,1
3037,41104,1
3038,41105,1
3040,41107,1
3041,41108,1
3049,41116,1
3051,41118,1
3053,41120,1
3054,41121,1
3055,41122,1
3058,41125,1
3059,41126,1
3061,41128,1
3062,41129,1
3063,41130,1
3064,41131,1
3066,41133,1
3068,41135,1
3076,41143,1
3078,41145,1
3080,41147,1
3145,41210,1
3146,41211,1
3147,41212,1
3148,41213,1
3149,41214,1
3150,41215,1
3151,41216,1
3152,41217,1
3153,41218,1
3154,41219,1
3155,41220,1
3157,41222,1
3161,41226,1
3163,41228,1
3165,41230,1
3167,41232,1
3169,41234,1
3170,41235,1
3171,41236,1
3172,41237,1
3173,41238,1
3174,41239,1
3176,41241,1
3177,41242,1
3178,41243,1
3179,41244,1
3180,41245,1
3181,41246,1
3182,41247,1
3183,41248,1
3184,41249,1
3185,41250,1
3186,41251,1
3188,41253,1
3189,41254,1
3190,41255,1
3195,41258,1
3197,41260,1
3198,41261,1
3200,41263,1
3201,41264,1
3203,41266,1
3205,41268,1
3206,41269,1
3207,41270,1
3208,41271,1
3209,41272,1
3210,41273,1
3211,41274,1
3212,41275,1
3213,41276,1
3214,41277,1
3215,41278,1
3216,41279,1
3220,41281,1
3223,41284,1
3227,41288,1
3230,41291,1
3231,41292,1
3234,41295,1
3235,41296,1
3236,41297,1
3237,41298,1
3238,41299,1
3240,41301,1
3244,41305,1
3245,41306,1
3246,41307,1
3247,41308,1
3248,41309,1
3250,41311,1
3252,41313,1
3253,41314,1
3255,41316,1
3256,41317,1
3260,41321,1
3261,41322,1
3262,41323,1
3263,41324,1
3264,41325,1
3268,41329,1
3270,41331,1
3272,41333,1
3275,41336,1
3276,41337,1
3279,41340,1
3280,41341,1
3281,41342,1
3282,41343,1
3283,41344,1
3286,41347,1
3288,41349,1
3289,41350,1
3291,41352,1
3294,41355,1
3295,41356,1
3296,41357,1
3297,41358,1
3298,41359,1
3299,41360,1
3300,41361,1
3301,41362,1
3302,41363,1
3303,41364,1
3304,41365,1
3305,41366,1
3306,41367,1
3307,41368,1
3308,41369,1
3310,41371,1
3311,41372,1
3312,41373,1
3314,41375,1
3317,41378,1
3318,41379,1
3319,41380,1
3320,41381,1
3321,41382,1
3324,41385,1
3325,41386,1
3326,41387,1
3327,41388,1
3329,41390,1
3330,41391,1
3333,41394,1
3341,41402,1
3345,41406,1
3346,41407,1
3347,41408,1
3350,41411,1
3352,41413,1
3353,41414,1
3354,41415,1
3355,41416,1
3356,41417,1
3357,41418,1
3358,41419,1
3359,41420,1
3360,41421,1
3361,41422,1
3362,41423,1
3363,41424,1
3364,41425,1
3365,41426,1
3366,41427,1
3367,41428,1
3368,41429,1
3369,41430,1
3371,41432,1
3372,41433,1
3373,41434,1
3374,41435,1
3375,41436,1
3376,41437,1
3377,41438,1
3381,41442,1
3386,41447,1
3391,41452,1
3396,41457,1
3401,41462,1
3405,41466,1
3406,41467,1
3410,41471,1
3415,41476,1
3420,41481,1
3425,41486,1
3433,41494,1
3434,41495,1
3441,41502,1
3442,41503,1
3443,41504,1
3444,41505,1
3445,41506,1
3446,41507,1
3447,41508,1
3448,41509,1
3449,41510,1
3450,41511,1
3451,41512,1
3452,41513,1
3453,41514,1
3454,41515,1
3455,41516,1
3456,41517,1
3457,41518,1
3458,41519,1
3459,41520,1
3460,41521,1
3461,41522,1
3462,41523,1
3463,41524,1
3464,41525,1
3465,41526,1
3467,41528,1
3468,41529,1
3470,41531,1
3471,41532,1
3472,41533,1
3473,41534,1
3474,41535,1
3475,41536,1
3479,41540,1
3481,41542,1
3482,41543,1
3483,41544,1
3484,41545,1
3485,41546,1
3486,41547,1
3490,41551,1
3493,41554,1
3497,41558,1
3499,41560,1
3500,41561,1
3501,41562,1
3502,41563,1
3504,41565,1
3506,41567,1
3508,41569,1
3509,41570,1
3510,41571,1
3512,41573,1
3517,41578,1
3522,41583,1
3527,41588,1
3528,41589,1
3529,41590,1
3530,41591,1
3531,41592,1
3532,41593,1
3533,41594,1
3534,41595,1
3535,41596,1
3536,41597,1
3538,41599,1
3539,41600,1
3540,41601,1
3541,41602,1
3542,41603,1
3543,41604,1
3546,41607,1
3548,41609,1
3549,41610,1
3551,41612,1
3552,41613,1
3553,41614,1
3554,41615,1
3555,41616,1
3556,41617,1
3558,41619,1
3560,41621,1
3562,41623,1
3563,41624,1
3564,41625,1
3565,41626,1
3566,41627,1
3567,41628,1
3569,41630,1
3571,41632,1
3572,41633,1
3573,41634,1
3574,41635,1
3578,41639,1
3579,41640,1
3580,41641,1
3581,41642,1
3582,41643,1
3583,41644,1
3584,41645,1
3585,41646,1
3587,41648,1
3588,41649,1
3593,41654,1
3598,41659,1
3603,41664,1
3608,41669,1
3611,41672,1
3612,41673,1
3614,41675,1
3615,41676,1
3616,41677,1
3617,41678,1
3618,41679,1
3619,41680,1
3620,41681,1
3621,41682,1
3625,41686,1
3628,41689,1
3629,41690,1
3631,41692,1
3632,41693,1
3633,41694,1
3634,41695,1
3635,41696,1
3636,41697,1
3637,41698,1
3638,41699,1
3639,41700,1
3640,41701,1
3641,41702,1
3642,41703,1
3643,41704,1
3644,41705,1
3648,41709,1
3651,41712,1
3652,41713,1
3654,41715,1
3655,41716,1
3656,41717,1
3657,41718,1
3662,41723,1
3664,41725,1
3665,41726,1
3669,41730,1
3674,41735,1
3676,41737,1
3677,41738,1
3681,41742,1
3684,41745,1
3685,41746,1
3687,41748,1
3688,41749,1
3689,41750,1
3690,41751,1
3691,41752,1
3692,41753,1
3697,41758,1
3702,41763,1
3707,41768,1
3712,41773,1
3717,41778,1
3722,41783,1
3725,41786,1
3726,41787,1
3727,41788,1
3728,41789,1
3729,41790,1
3730,41791,1
3734,41795,1
3737,41798,1
3738,41799,1
3739,41800,1
3740,41801,1
3741,41802,1
3742,41803,1
3743,41804,1
3744,41805,1
3746,41807,1
3752,41813,1
3753,41814,1
3754,41815,1
3755,41816,1
3756,41817,1
3758,41819,1
3759,41820,1
3761,41822,1
3767,41828,1
3768,41829,1
3769,41830,1
3770,41831,1
3777,41838,1
3782,41843,1
3787,41848,1
3790,41851,1
3792,41853,1
3793,41854,1
3795,41856,1
3799,41860,1
3802,41863,1
3806,41867,1
3808,41869,1
3809,41870,1
3810,41871,1
3811,41872,1
3812,41873,1
3813,41874,1
3814,41875,1
3815,41876,1
3819,41880,1
3821,41882,1
3822,41883,1
3824,41885,1
3825,41886,1
3826,41887,1
3827,41888,1
3829,41890,1
3830,41891,1
3831,41892,1
3832,41893,1
3833,41894,1
3834,41895,1
3836,41897,1
3837,41898,1
3838,41899,1
3839,41900,1
3840,41901,1
3841,41902,1
3842,41903,1
3843,41904,1
3844,41905,1
3848,41909,1
3850,41911,1
3851,41912,1
3852,41913,1
3853,41914,1
3854,41915,1
3855,41916,1
3857,41918,1
3858,41919,1
3859,41920,1
3860,41921,1
3861,41922,1
3862,41923,1
3863,41924,1
3866,41927,1
3867,41928,1
3868,41929,1
3869,41930,1
3870,41931,1
3871,41932,1
3872,41933,1
3875,41936,1
3877,41938,1
3878,41939,1
3879,41940,1
3881,41942,1
3883,41944,1
3887,41948,1
3889,41950,1
3890,41951,1
3891,41952,1
3892,41953,1
3893,41954,1
3897,41958,1
3899,41960,1
3900,41961,1
3908,41969,1
3911,41972,1
3912,41973,1
3924,41985,1
3925,41986,1
3926,41987,1
3927,41988,1
3928,41989,1
3929,41990,1
3932,41993,1
3933,41994,1
3934,41995,1
3935,41996,1
3936,41997,1
3937,41998,1
3938,41999,1
3939,42000,1
3940,42001,1
3941,42002,1
3948,42009,1
3952,42013,1
3953,42014,1
3954,42015,1
3955,42016,1
3959,42020,1
3963,42024,1
3968,42029,1
3973,42034,1
3978,42039,1
3983,42044,1
3991,42052,1
3992,42053,1
3996,42057,1
4001,42062,1
4009,42070,1
4010,42071,1
4014,42075,1
4019,42080,1
4022,42083,1
4026,42087,1
4029,42090,1
4033,42094,1
4036,42097,1
4040,42101,1
4042,42103,1
4043,42104,1
4044,42105,1
4045,42106,1
4046,42107,1
4047,42108,1
4048,42109,1
4049,42110,1
4053,42114,1
4058,42119,1
4060,42121,1
4061,42122,1
4062,42123,1
4063,42124,1
4065,42126,1
4069,42130,1
4072,42133,1
4076,42137,1
4079,42140,1
4083,42144,1
4085,42146,1
4086,42147,1
4090,42151,1
4095,42156,1
4100,42161,1
4105,42166,1
4110,42171,1
4115,42176,1
4117,42178,1
4118,42179,1
4122,42183,1
4127,42188,1
4132,42193,1
4134,42195,1
4135,42196,1
4136,42197,1
4137,42198,1
4141,42202,1
4146,42207,1
4151,42212,1
4154,42215,1
4156,42217,1
4158,42219,1
4161,42222,1
4163,42224,1
4166,42227,1
4167,42228,1
4168,42229,1
4169,42230,1
4171,42232,1
4172,42233,1
4174,42235,1
4178,42239,1
4180,42241,1
4181,42242,1
4182,42243,1
4183,42244,1
4184,42245,1
4185,42246,1
4186,42247,1
4190,42251,1
4191,42252,1
4192,42253,1
4193,42254,1
4194,42255,1
4195,42256,1
4197,42258,1
4198,42259,1
4199,42260,1
4200,42261,1
4201,42262,1
4202,42263,1
4204,42265,1
4205,42266,1
4206,42267,1
4207,42268,1
4208,42269,1
4209,42270,1
4210,42271,1
4211,42272,1
4215,42276,1
4216,42277,1
4217,42278,1
4218,42279,1
4220,42281,1
4221,42282,1
4222,42283,1
4223,42284,1
4224,42285,1
4225,42286,1
4226,42287,1
4227,42288,1
4230,42291,1
4231,42292,1
4232,42293,1
4236,42297,1
4238,42299,1
4239,42300,1
4241,42302,1
4249,42310,1
4251,42312,1
4252,42313,1
4254,42315,1
4256,42317,1
4258,42319,1
4259,42320,1
4260,42321,1
4261,42322,1
4262,42323,1
4264,42325,1
4268,42329,1
4270,42331,1
4271,42332,1
4272,42333,1
4276,42337,1
4279,42340,1
4280,42341,1
4281,42342,1
4282,42343,1
4283,42344,1
4284,42345,1
4286,42347,1
4287,42348,1
4288,42349,1
4289,42350,1
4290,42351,1
4292,42353,1
4295,42356,1
4297,42358,1
4302,42363,1
4304,42365,1
4305,42366,1
4306,42367,1
4307,42368,1
4308,42369,1
4309,42370,1
4310,42371,1
4311,42372,1
4312,42373,1
4314,42375,1
4316,42377,1
4318,42379,1
4319,42380,1
4320,42381,1
4321,42382,1
4322,42383,1
4323,42384,1
4325,42386,1
4333,42394,1
4338,42399,1
4340,42401,1
4341,42402,1
4342,42403,1
4345,42406,1
4346,42407,1
4347,42408,1
4348,42409,1
4349,42410,1
4351,42412,1
4352,42413,1
4353,42414,1
4354,42415,1
4355,42416,1
4356,42417,1
4357,42418,1
4358,42419,1
4359,42420,1
4360,42421,1
4370,42431,1
4375,42436,1
4377,42438,1
4381,42442,1
4383,42444,1
4384,42445,1
4385,42446,1
4386,42447,1
4387,42448,1
4388,42449,1
4389,42450,1
4390,42451,1
4392,42453,1
4396,42457,1
4398,42459,1
4400,42461,1
4401,42462,1
4402,42463,1
4403,42464,1
4404,42465,1
4406,42467,1
4408,42469,1
4410,42471,1
4412,42473,1
4413,42474,1
4415,42476,1
4416,42477,1
4417,42478,1
4418,42479,1
4420,42481,1
4426,42485,1
4428,42487,1
4429,42488,1
4433,42492,1
4434,42493,1
4435,42494,1
4438,42497,1
4439,42498,1
4441,42500,1
4442,42501,1
4443,42502,1
4445,42504,1
4446,42505,1
4447,42506,1
4448,42507,1
4450,42509,1
4451,42510,1
4459,42518,1
4460,42519,1
4461,42520,1
4462,42521,1
4466,42525,1
4467,42526,1
4468,42527,1
4470,42529,1
4471,42530,1
4472,42531,1
4475,42534,1
4539,42596,1
4540,42597,1
4541,42598,1
4542,42599,1
4544,42601,1
4545,42602,1
4546,42603,1
4547,42604,1
4548,42605,1
4549,42606,1
4550,42607,1
4551,42608,1
4552,42609,1
4553,42610,1
4615,42672,1
4617,42674,1
4618,42675,1
4619,42676,1
4620,42677,1
4621,42678,1
4622,42679,1
4624,42681,1
4625,42682,1
4628,42685,1
4629,42686,1
4632,42689,1
4634,42691,1
4636,42693,1
4637,42694,1
4639,42696,1
4640,42697,1
4642,42699,1
4643,42700,1
4644,42701,1
4645,42702,1
4647,42704,1
4648,42705,1
4649,42706,1
4650,42707,1
4651,42708,1
4652,42709,1
4653,42710,1
4654,42711,1
4655,42712,1
4657,42714,1
4659,42716,1
4661,42718,1
4662,42719,1
4663,42720,1
4664,42721,1
4665,42722,1
4666,42723,1
4667,42724,1
4669,42726,1
4670,42727,1
4672,42729,1
4673,42730,1
4674,42731,1
4675,42732,1
4676,42733,1
4681,42736,1
4684,42739,1
4686,42741,1
4688,42743,1
4753,42806,1
4754,42807,1
4755,42808,1
4756,42809,1
4757,42810,1
4758,42811,1
4759,42812,1
4760,42813,1
4761,42814,1
4762,42815,1
4763,42816,1
4764,42817,1
4765,42818,1
4766,42819,1
4767,42820,1
4768,42821,1
4769,42822,1
4770,42823,1
4771,42824,1
4772,42825,1
4773,42826,1
4774,42827,1
4775,42828,1
4779,42830,1
4780,42831,1
4782,42833,1
4783,42834,1
4785,42836,1
4929,42976,1
4931,42978,1
4932,42979,1
4933,42980,1
4935,42982,1
4939,42986,1
4940,42987,1
4944,42991,1
4946,42993,1
4947,42994,1
4949,42996,1
4950,42997,1
5072,43119,1
5073,43120,1
5074,43121,1
5075,43122,1
5076,43123,1
5077,43124,1
5078,43125,1
5079,43126,1
5080,43127,1
5081,43128,1
5086,43131,1
5087,43132,1
5088,43133,1
5089,43134,1
5090,43135,1
5092,43137,1
5095,43140,1
5097,43142,1
5102,43145,1
5103,43146,1
5104,43147,1
5106,43149,1
5107,43150,1
5108,43151,1
5109,43152,1
5110,43153,1
5112,43155,1
5113,43156,1
5114,43157,1
5115,43158,1
5116,43159,1
5117,43160,1
5118,43161,1
5120,43163,1
5123,43166,1
5124,43168,1
5125,43169,1
5190,43232,1
5191,43233,1
5192,43234,1
5193,43235,1
5194,43236,1
5195,43237,1
5196,43238,1
5197,43239,1
5198,43240,1
5200,43242,1
5202,43244,1
5203,43245,1
5204,43246,1
5205,43247,1
5210,43250,1
5222,43254,1
5223,43255,1
5230,43258,1
5296,43322,1
5297,43323,1
5298,43324,1
5300,43326,1
5301,43327,1
5302,43328,1
5303,43329,1
5305,43331,1
5306,43332,1
5307,43333,1
5308,43334,1
5309,43335,1
5310,43336,1
5311,43337,1
5313,43339,1
5314,43340,1
5320,43346,1
5321,43347,1
5322,43348,1
5323,43349,1
5324,43350,1
5325,43351,1
5326,43352,1
5327,43353,1
5328,43354,1
5329,43355,1
5330,43356,1
5333,43359,1
5335,43361,1
5336,43362,1
5337,43363,1
5338,43364,1
5339,43365,1
5340,43366,1
5342,43368,1
5343,43369,1
5344,43370,1
5345,43371,1
5347,43373,1
5352,43376,1
5353,43377,1
5354,43378,1
5355,43379,1
5357,43381,1
5360,43384,1
5362,43386,1
5364,43388,1
5367,43391,1
5369,43393,1
5370,43394,1
5371,43395,1
5372,43396,1
5377,43401,1
5379,43403,1
5383,43407,1
5384,43408,1
5385,43409,1
5387,43411,1
5388,43412,1
5389,43413,1
5390,43414,1
5391,43415,1
5392,43416,1
5393,43417,1
5394,43418,1
5395,43419,1
5396,43420,1
5397,43421,1
5398,43422,1
5399,43423,1
5403,43427,1
5404,43428,1
5405,43429,1
5406,43430,1
5408,43432,1
5410,43434,1
5411,43435,1
5412,43436,1
5413,43437,1
5416,43440,1
5420,43444,1
5421,43445,1
5422,43446,1
5423,43447,1
5425,43449,1
5427,43451,1
5428,43452,1
5429,43453,1
5430,43454,1
5431,43455,1
5432,43456,1
5433,43457,1
5434,43458,1
5435,43459,1
5436,43460,1
5437,43461,1
5438,43462,1
5439,43463,1
5441,43465,1
5443,43467,1
5445,43469,1
5446,43470,1
5447,43471,1
5448,43472,1
5449,43473,1
5450,43474,1
5451,43475,1
5452,43476,1
5453,43477,1
5454,43478,1
5455,43479,1
5456,43480,1
5458,43482,1
5461,43485,1
5462,43486,1
5463,43487,1
5464,43488,1
5466,43490,1
5469,43493,1
5470,43494,1
5474,43498,1
5475,43499,1
5476,43500,1
5479,43503,1
5480,43504,1
5481,43505,1
5482,43506,1
5483,43507,1
5484,43508,1
5488,43510,1
5489,43511,1
5490,43512,1
5491,43513,1
5492,43514,1
5494,43516,1
5496,43518,1
5498,43520,1
5499,43521,1
5500,43522,1
5501,43523,1
5503,43525,1
5505,43527,1
5506,43528,1
5511,43531,1
5512,43532,1
5513,43533,1
5514,43534,1
5515,43535,1
5516,43536,1
5517,43537,1
5518,43538,1
5523,43543,1
5524,43544,1
5525,43545,1
5527,43547,1
5529,43549,1
5530,43550,1
5533,43553,1
5534,43554,1
5535,43555,1
5540,43560,1
5545,43565,1
5546,43566,1
5548,43568,1
5549,43569,1
5550,43570,1
5551,43571,1
5552,43572,1
5553,43573,1
5555,43575,1
5556,43576,1
5557,43577,1
5558,43578,1
5559,43579,1
5560,43580,1
5561,43581,1
5562,43582,1
5566,43586,1
5567,43587,1
5574,43594,1
5575,43595,1
5576,43596,1
5577,43597,1
5578,43598,1
5580,43600,1
5582,43602,1
5583,43603,1
5584,43604,1
5585,43605,1
5586,43606,1
5587,43607,1
5588,43608,1
5589,43609,1
5590,43610,1
5591,43611,1
5592,43612,1
5593,43613,1
5594,43614,1
5595,43615,1
5596,43616,1
5597,43617,1
5598,43618,1
5599,43619,1
5600,43620,1
5601,43621,1
5602,43622,1
5603,43623,1
5604,43624,1
5605,43625,1
5606,43626,1
5607,43627,1
5608,43628,1
5609,43629,1
5614,43634,1
5615,43635,1
5616,43636,1
5617,43637,1
5618,43638,1
5619,43639,1
5620,43640,1
5621,43641,1
5622,43642,1
5623,43643,1
5624,43644,1
5625,43645,1
5626,43646,1
5627,43647,1
5629,43649,1
5632,43652,1
5633,43653,1
5635,43655,1
5639,43659,1
5640,43660,1
5642,43662,1
5644,43664,1
5645,43665,1
5646,43666,1
5647,43667,1
5648,43668,1
5649,43669,1
5650,43670,1
5651,43671,1
5652,43672,1
5656,43676,1
5657,43677,1
5658,43678,1
5659,43679,1
5660,43680,1
5661,43681,1
5662,43682,1
5663,43683,1
5664,43684,1
5667,43687,1
5669,43689,1
