BB ID 1,BB ID 2,AB,BA
1183,109336,46225,87129
1183,109338,75243,85340
1183,109341,54373,82083
1183,109337,82757,47624
1183,109342,80159,40328
1183,109344,58822,87256
1183,109339,36995,87670
1183,109345,48164,86699
1183,109346,43187,82250
1183,109347,76184,83655
1183,109340,45044,82406
1183,109348,82492,30369
1183,109349,82503,67765
1183,109343,87938,19098
1183,109331,106698,29272
1183,109350,108158,28527
1166,109329,110148,26683
1166,109330,107189,22725
1166,109332,99128,15882
1166,109333,43938,34590
1166,109334,12574,47417
1166,109335,11685,75355
1166,109336,26773,78514
1166,109338,65383,79395
1166,109341,31781,16542
1166,109337,54539,541
1166,109342,45371,281
1166,109344,53173,81839
1166,109339,24932,79079
1166,109345,29510,73679
1166,109346,24813,38327
1166,109347,73871,78821
1166,109340,45496,75395
1166,109348,77156,2411
1166,109349,72531,15216
1166,109343,81974,1623
1166,109331,106606,21718
1166,109350,108106,23292
1184,109329,110143,7161
1184,109330,106432,4182
1184,109332,12245,102943
1184,109333,21299,103505
1184,109334,25279,103451
1184,109335,41595,103271
1184,109336,76186,103390
1184,109338,95441,103330
1184,109341,21836,102693
1184,109337,6700,102304
1184,109342,6356,102111
1184,109344,78734,103323
1184,109339,53139,103239
1184,109345,40567,103013
1184,109346,25305,102743
1184,109347,98462,103293
1184,109340,77137,103207
1184,109348,31864,102522
1184,109349,53259,102844
1184,109343,2050,102183
1184,109331,91511,4814
1184,109350,108093,5103
1185,109329,110152,35761
1185,109330,107340,35432
1185,109332,99278,24590
1185,109333,62544,50875
1185,109334,24611,71557
1185,109335,25123,81890
1185,109336,59340,83798
1185,109338,80794,81493
1185,109341,76492,74703
1185,109337,90811,37643
1185,109342,89566,28461
1185,109344,78336,85365
1185,109339,64244,85920
1185,109345,67134,83171
1185,109346,65329,76003
1185,109347,82032,79628
1185,109340,63725,78602
1185,109348,90210,16299
1185,109349,89085,49312
1185,109343,95022,25023
1185,109331,106718,36297
1185,109350,108175,35602
1189,109329,110153,12922
1189,109330,107159,9968
1189,109332,36866,50043
1189,109333,22138,99747
1189,109334,20398,99677
1189,109335,59688,100151
1189,109336,86859,100192
1189,109338,96812,99655
1189,109341,71677,100383
1189,109337,64638,100482
1189,109342,55535,99863
1189,109344,95407,100449
1189,109339,81171,100545
1189,109345,75049,100302
1189,109346,57856,99795
1189,109347,96597,99262
1189,109340,83501,99445
1189,109348,61108,98451
1189,109349,76576,98738
1189,109343,31551,92239
1189,109331,106400,10261
1189,109350,108149,11142
1190,109329,110152,17003
1190,109330,107183,15163
1190,109332,76426,36812
1190,109333,18823,96256
1190,109334,15015,96957
1190,109335,56160,97638
1190,109336,86631,97950
1190,109338,95096,96954
1190,109341,79967,98309
1190,109337,83079,98859
1190,109342,78005,98003
1190,109344,94625,98311
1190,109339,82099,98488
1190,109345,78175,98062
1190,109346,65832,97381
1190,109347,94209,96293
1190,109340,80634,96347
1190,109348,78782,95247
1190,109349,85785,95518
1190,109343,66159,80458
1190,109331,106574,15669
1190,109350,108155,16382
1191,109329,110152,22311
1191,109330,107243,19384
1191,109332,98587,20715
1191,109333,29439,67933
1191,109334,16640,86900
1191,109335,35987,89945
1191,109336,65841,90211
1191,109338,86015,88894
1191,109341,68859,88730
1191,109337,81012,64246
1191,109342,79426,59682
1191,109344,79780,90963
1191,109339,55864,90704
1191,109345,64762,90198
1191,109346,58497,88046
1191,109347,87779,87840
1191,109340,66634,87085
1191,109348,79801,48402
1191,109349,81880,77735
1191,109343,78090,18903
1191,109331,106681,19229
1191,109350,108160,20359
1170,109329,110151,48571
1170,109330,107247,44555
1170,109332,99415,33425
1170,109333,81557,23814
1170,109334,49676,21569
1170,109335,8241,13601
1170,109336,11687,52900
1170,109338,31609,52676
1170,109341,65446,613
1170,109337,85047,234
1170,109342,84539,246
1170,109344,25918,55784
1170,109339,13310,39641
1170,109345,26662,10109
1170,109346,39977,296
1170,109347,40998,51814
1170,109340,13886,33261
1170,109348,85748,96
1170,109349,80279,99
1170,109343,92512,4753
1170,109331,106619,42453
1170,109350,108127,45240
1163,109329,110149,4487
1163,109330,56229,2461
1163,109332,8383,104651
1163,109333,21638,104664
1163,109334,27153,104650
1163,109335,46389,104588
1163,109336,74991,104664
1163,109338,95636,104696
1163,109341,33558,104352
1163,109337,17828,104178
1163,109342,16747,104042
1163,109344,84863,104784
1163,109339,57657,104614
1163,109345,48414,104503
1163,109346,32040,104277
1163,109347,99154,104685
1163,109340,75178,104556
1163,109348,30237,104040
1163,109349,46899,104204
1163,109343,6233,103963
1163,109331,22570,2615
1163,109350,100494,1732
1155,109329,110155,3764
1155,109330,11032,12404
1155,109332,9725,106789
1155,109333,26793,106694
1155,109334,32325,106666
1155,109335,52037,106620
1155,109336,80057,106620
1155,109338,99706,106628
1155,109341,42176,106596
1155,109337,25906,106576
1155,109342,31557,106617
1155,109344,86977,106639
1155,109339,65544,106642
1155,109345,62370,106681
1155,109346,52934,106717
1155,109347,102255,106624
1155,109340,82397,106611
1155,109348,40857,106559
1155,109349,55601,106555
1155,109343,15336,106691
1155,109331,5393,23516
1155,109350,26676,3335
