BB ID 1,BB ID 2,AB,BA
992,109476,28515,110012
992,109477,30212,110008
992,109478,33498,110008
992,109480,100088,110011
992,109474,80168,110009
992,109481,79366,110005
992,109483,60879,110002
992,109484,33016,110001
992,109485,14410,109995
992,109487,10138,109986
992,109490,11671,109986
992,109489,5147,109979
992,109491,6229,109982
992,109492,7083,109985
992,109494,17867,109995
992,109495,18997,109994
992,109496,38392,109999
992,109497,79757,110004
992,109499,75429,110003
992,109500,21437,109998
992,109493,10757,109990
992,109501,44397,110001
992,109488,20170,109998
992,109502,31185,109999
992,109503,51244,109999
992,109486,40136,110002
992,109504,75844,110004
992,109505,55528,110004
992,109506,34719,109997
992,109507,47976,110001
992,109508,49405,110001
992,109509,93123,110003
992,109498,17580,109997
992,109510,82311,110002
992,109511,80281,110000
992,109512,75036,110003
992,109513,79224,110004
992,109514,91105,110006
992,109482,77570,110006
992,109479,84501,110010
992,109515,107172,110006
993,109472,95664,110019
993,109473,86417,110019
993,109475,64860,110019
993,109476,28564,110022
993,109477,30275,110014
993,109478,33590,110020
993,109480,99982,110018
993,109474,80046,110018
993,109481,79234,110012
993,109483,60687,110008
993,109484,32655,110006
993,109485,14256,110002
993,109487,10061,109995
993,109490,11568,109997
993,109489,5051,109984
993,109491,6101,109988
993,109492,7005,109991
993,109494,17386,110002
993,109495,18697,110000
993,109496,38021,110007
993,109497,79448,110010
993,109499,75075,110010
993,109500,21221,110003
993,109493,10606,110001
993,109501,43966,110006
993,109488,19923,110005
993,109502,30711,110008
993,109503,50519,110007
993,109486,39441,110007
993,109504,75505,110007
993,109505,54792,110006
993,109506,34108,110005
993,109507,47542,110006
993,109508,48991,110005
993,109509,92976,110009
993,109498,17379,110006
993,109510,82132,110011
993,109511,79969,110010
993,109512,74686,110012
993,109513,78901,110014
993,109514,90933,110015
993,109482,77399,110017
993,109479,84406,110018
993,109515,107156,110015
994,109472,94354,108747
994,109473,85292,108749
994,109475,64103,108750
994,109476,28807,108758
994,109477,30059,108747
994,109478,33400,108749
994,109480,98555,108747
994,109474,78247,108748
994,109481,78181,108708
994,109483,59835,108681
994,109484,31549,108674
994,109485,12712,108643
994,109487,8751,108628
994,109490,9796,108625
994,109489,4942,108673
994,109491,6459,108678
994,109492,6923,108653
994,109494,16939,108654
994,109495,17804,108654
994,109496,35641,108673
994,109497,75334,108690
994,109499,70521,108686
994,109500,19742,108656
994,109493,10665,108663
994,109501,40008,108676
994,109488,17320,108653
994,109502,27327,108662
994,109503,46119,108668
994,109486,37079,108668
994,109504,71976,108679
994,109505,52458,108677
994,109506,33178,108665
994,109507,45179,108672
994,109508,46290,108672
994,109509,89554,108695
994,109498,17147,108678
994,109510,77941,108688
994,109511,76483,108677
994,109512,70845,108689
994,109513,76750,108713
994,109514,88742,108723
994,109482,75100,108736
994,109479,82598,108748
994,109515,106244,108729
990,109472,90080,104608
990,109473,84310,104674
990,109475,64509,104790
990,109476,30033,104846
990,109477,29349,104738
990,109478,32297,104750
990,109480,94298,104621
990,109474,70763,104580
990,109481,74921,104409
990,109483,54557,104161
990,109484,22024,103885
990,109485,4414,103596
990,109487,2863,103231
990,109490,2592,103377
990,109489,7344,9539
990,109491,9884,42063
990,109492,6679,74624
990,109494,11808,103881
990,109495,11310,103849
990,109496,28671,104098
990,109497,66037,104192
990,109499,60363,104153
990,109500,16429,103888
990,109493,6511,103506
990,109501,31380,104058
990,109488,7102,103732
990,109502,19311,103977
990,109503,37031,104013
990,109486,29305,103976
990,109504,65295,104133
990,109505,44056,104027
990,109506,30076,103982
990,109507,39657,104065
990,109508,41792,104076
990,109509,81984,104251
990,109498,9542,103924
990,109510,69403,104172
990,109511,71894,104145
990,109512,67890,104259
990,109513,73231,104369
990,109514,83478,104452
990,109482,63558,104463
990,109479,76459,104656
990,109515,103876,104583
995,109472,42299,64655
995,109473,42387,64641
995,109475,38843,65296
995,109476,67899,26805
995,109477,52863,23549
995,109478,42105,28126
995,109480,33282,67327
995,109474,16530,60097
995,109481,28609,61362
995,109483,29905,54558
995,109484,26945,1291
995,109485,83472,2
995,109487,94997,13
995,109490,88257,1
995,109489,103522,2649
995,109491,102960,2499
995,109492,101865,974
995,109494,81974,19
995,109495,72844,15
995,109496,11946,556
995,109497,8319,52389
995,109499,6692,47303
995,109500,84294,114
995,109493,97411,124
995,109501,5236,343
995,109488,32516,2
995,109502,17372,15
995,109503,13552,3030
995,109486,16989,1150
995,109504,18222,53955
995,109505,19886,13078
995,109506,58475,121
995,109507,30462,1292
995,109508,32826,1607
995,109509,24727,60914
995,109498,76306,12
995,109510,13142,56655
995,109511,14418,53568
995,109512,12621,50061
995,109513,19620,55555
995,109514,19371,59472
995,109482,5742,56594
995,109479,17057,67742
995,109515,68166,69862
997,109472,23963,18267
997,109473,39784,21337
997,109475,54114,20996
997,109476,81817,65216
997,109477,78723,61561
997,109478,75823,59776
997,109480,7212,27078
997,109474,31547,13413
997,109481,38097,20973
997,109483,45784,4513
997,109484,66628,1400
997,109485,90569,23537
997,109487,97219,44946
997,109490,92152,17039
997,109489,103930,61933
997,109491,103235,60792
997,109492,102124,57632
997,109494,87318,6221
997,109495,84315,1775
997,109496,54631,230
997,109497,4942,3414
997,109499,6553,1065
997,109500,86059,6188
997,109493,98126,42078
997,109501,46124,354
997,109488,82204,9875
997,109502,70626,696
997,109503,50682,308
997,109486,61869,1374
997,109504,27950,4365
997,109505,53503,681
997,109506,76067,340
997,109507,63407,182
997,109508,63685,202
997,109509,5262,12444
997,109498,87984,10458
997,109510,4864,4459
997,109511,7985,5739
997,109512,13385,602
997,109513,12203,417
997,109514,2811,6460
997,109482,1672,2318
997,109479,7517,25098
997,109515,9605,32080
999,109472,25200,19664
999,109473,40151,24159
999,109475,56546,33619
999,109476,82985,73486
999,109477,79169,67316
999,109478,76549,67010
999,109480,9260,29875
999,109474,33546,16743
999,109481,34345,16528
999,109483,42495,3412
999,109484,67395,2661
999,109485,91485,42680
999,109487,97880,62512
999,109490,93028,37034
999,109489,104109,71900
999,109491,103439,70987
999,109492,102361,69604
999,109494,88859,30360
999,109495,86403,19539
999,109496,58766,1478
999,109497,7066,6937
999,109499,11491,3893
999,109500,86754,12820
999,109493,98666,59765
999,109501,49240,1295
999,109488,84049,27859
999,109502,74123,4951
999,109503,56436,2274
999,109486,63501,3337
999,109504,27742,4926
999,109505,53232,831
999,109506,77508,1278
999,109507,65496,764
999,109508,65378,665
999,109509,7262,16250
999,109498,89490,28849
999,109510,6128,7748
999,109511,9310,8073
999,109512,16187,1445
999,109513,17403,1852
999,109514,6256,15899
999,109482,4986,8757
999,109479,10802,32164
999,109515,9288,31959
1001,109472,29478,34514
1001,109473,43628,38270
1001,109475,59509,47448
1001,109476,83594,72100
1001,109477,79446,65458
1001,109478,76709,64997
1001,109480,10955,39662
1001,109474,25395,22575
1001,109481,28064,23552
1001,109483,36757,4204
1001,109484,64710,1210
1001,109485,91481,30902
1001,109487,97990,54530
1001,109490,92946,23112
1001,109489,104141,63770
1001,109491,103525,63654
1001,109492,102418,62864
1001,109494,88674,16472
1001,109495,86162,8589
1001,109496,56581,1197
1001,109497,2766,13556
1001,109499,6002,10605
1001,109500,86406,6123
1001,109493,98623,45592
1001,109501,45087,1449
1001,109488,83575,15579
1001,109502,72724,2215
1001,109503,54684,2286
1001,109486,61365,2232
1001,109504,16009,7178
1001,109505,50367,903
1001,109506,77471,856
1001,109507,64626,660
1001,109508,64896,672
1001,109509,11666,31438
1001,109498,89165,15955
1001,109510,5070,21534
1001,109511,5057,17422
1001,109512,10075,6189
1001,109513,18026,16077
1001,109514,7490,30267
1001,109482,4267,25898
1001,109479,10978,44443
1001,109515,22313,42365
1003,109472,36856,44412
1003,109473,53439,48843
1003,109475,65310,55892
1003,109476,83493,59632
1003,109477,79482,51406
1003,109478,76442,50521
1003,109480,21308,49377
1003,109474,26118,38229
1003,109481,33549,39687
1003,109483,45336,16040
1003,109484,63469,480
1003,109485,90915,6969
1003,109487,97813,27372
1003,109490,93099,7827
1003,109489,104191,50155
1003,109491,103632,50632
1003,109492,102515,48411
1003,109494,89069,3558
1003,109495,86773,2060
1003,109496,54120,795
1003,109497,2868,22369
1003,109499,6674,22362
1003,109500,87682,2478
1003,109493,98690,22107
1003,109501,40763,2188
1003,109488,82165,1448
1003,109502,72344,618
1003,109503,46298,900
1003,109486,52962,286
1003,109504,8638,7026
1003,109505,37851,307
1003,109506,78213,300
1003,109507,65373,414
1003,109508,66426,476
1003,109509,15734,39968
1003,109498,88813,4318
1003,109510,3762,25981
1003,109511,4455,23830
1003,109512,7881,12720
1003,109513,17147,28125
1003,109514,8904,36690
1003,109482,5519,39978
1003,109479,19375,54419
1003,109515,42659,51156
998,109472,8051,20698
998,109473,23524,26361
998,109475,49937,29951
998,109476,81370,61241
998,109477,78287,59831
998,109478,74803,57738
998,109480,1020,28716
998,109474,4552,4774
998,109481,14942,17900
998,109483,26610,3667
998,109484,63684,1231
998,109485,89355,7424
998,109487,96567,23152
998,109490,91158,3765
998,109489,103804,47903
998,109491,103080,45613
998,109492,101982,41420
998,109494,86191,1054
998,109495,83026,529
998,109496,45787,196
998,109497,5888,25742
998,109499,5299,13481
998,109500,84431,486
998,109493,97595,16733
998,109501,25046,174
998,109488,79397,1151
998,109502,65630,181
998,109503,44797,692
998,109486,59902,2402
998,109504,28290,28498
998,109505,54925,5485
998,109506,75331,313
998,109507,60384,232
998,109508,60505,227
998,109509,4335,26142
998,109498,86260,1527
998,109510,4326,23074
998,109511,3665,17438
998,109512,5274,3268
998,109513,3100,937
998,109514,134,9321
998,109482,12,2407
998,109479,6328,43047
998,109515,16459,43024
1005,109472,6255,18666
1005,109473,25758,29206
1005,109475,52297,40529
1005,109476,81701,70164
1005,109477,78891,70024
1005,109478,75824,68993
1005,109480,647,26728
1005,109474,4570,5354
1005,109481,11122,13133
1005,109483,32843,6063
1005,109484,65345,3670
1005,109485,89918,18327
1005,109487,97237,44167
1005,109490,92244,20316
1005,109489,103964,59403
1005,109491,103219,56521
1005,109492,102152,54923
1005,109494,87427,11734
1005,109495,84769,6807
1005,109496,52576,1420
1005,109497,8717,31895
1005,109499,9832,26350
1005,109500,85102,5375
1005,109493,98046,36369
1005,109501,38547,1452
1005,109488,81442,12213
1005,109502,69831,1829
1005,109503,52408,4210
1005,109486,61651,5535
1005,109504,28374,28910
1005,109505,54594,7722
1005,109506,75872,975
1005,109507,61853,733
1005,109508,61346,575
1005,109509,5612,29284
1005,109498,87224,8861
1005,109510,5168,26221
1005,109511,4896,21995
1005,109512,5585,4809
1005,109513,4163,2393
1005,109514,538,15369
1005,109482,119,5137
1005,109479,7991,45875
1005,109515,14888,42634
1006,109472,11985,19679
1006,109473,34669,29011
1006,109475,55066,36593
1006,109476,82852,71815
1006,109477,79748,69914
1006,109478,77004,69126
1006,109480,1692,26277
1006,109474,9753,6710
1006,109481,21335,15848
1006,109483,37690,4453
1006,109484,66757,2767
1006,109485,90680,24243
1006,109487,97558,49742
1006,109490,92944,28383
1006,109489,104035,61985
1006,109491,103281,58180
1006,109492,102211,56251
1006,109494,87518,8973
1006,109495,85159,5334
1006,109496,55613,1083
1006,109497,9168,25161
1006,109499,11070,17994
1006,109500,86022,6753
1006,109493,98239,39789
1006,109501,46974,2126
1006,109488,82801,14993
1006,109502,72374,2561
1006,109503,54649,2665
1006,109486,62561,3534
1006,109504,24696,14346
1006,109505,53898,2439
1006,109506,76623,786
1006,109507,64257,673
1006,109508,63722,475
1006,109509,8245,27218
1006,109498,87909,10204
1006,109510,3941,16091
1006,109511,4505,13395
1006,109512,6830,1765
1006,109513,6836,1735
1006,109514,1316,13517
1006,109482,554,4935
1006,109479,11901,44419
1006,109515,22318,42142
1000,109472,36522,33733
1000,109473,48968,39071
1000,109475,59661,42695
1000,109476,81118,59437
1000,109477,77298,52162
1000,109478,74067,50419
1000,109480,18229,39174
1000,109474,38664,29759
1000,109481,44205,34814
1000,109483,49661,9689
1000,109484,65480,1065
1000,109485,90236,15416
1000,109487,97112,36469
1000,109490,91842,10351
1000,109489,103994,58884
1000,109491,103355,57812
1000,109492,102198,55710
1000,109494,87472,5493
1000,109495,84303,1538
1000,109496,54841,325
1000,109497,3143,4068
1000,109499,7032,3433
1000,109500,85830,3415
1000,109493,98200,36686
1000,109501,45025,424
1000,109488,80930,3610
1000,109502,69285,352
1000,109503,48176,222
1000,109486,59657,718
1000,109504,17394,2534
1000,109505,49730,290
1000,109506,75624,260
1000,109507,63927,290
1000,109508,64677,349
1000,109509,10036,23901
1000,109498,87953,8607
1000,109510,6060,12795
1000,109511,6793,9796
1000,109512,13407,2388
1000,109513,19716,6773
1000,109514,7941,24001
1000,109482,3784,10805
1000,109479,8334,34370
1000,109515,10086,34598
1002,109472,39549,43981
1002,109473,52310,47487
1002,109475,62557,52323
1002,109476,80778,46126
1002,109477,75553,31610
1002,109478,71863,28883
1002,109480,26999,49980
1002,109474,36459,43828
1002,109481,35746,38563
1002,109483,37840,7483
1002,109484,58295,141
1002,109485,89324,1660
1002,109487,96981,16075
1002,109490,91383,839
1002,109489,104014,46329
1002,109491,103408,45577
1002,109492,102216,41217
1002,109494,87130,697
1002,109495,83422,261
1002,109496,46378,149
1002,109497,653,7465
1002,109499,1894,5107
1002,109500,85669,446
1002,109493,98167,16296
1002,109501,24407,140
1002,109488,78791,273
1002,109502,64978,63
1002,109503,31074,78
1002,109486,52099,216
1002,109504,7327,3574
1002,109505,40192,244
1002,109506,75311,98
1002,109507,61192,136
1002,109508,62340,166
1002,109509,8738,32635
1002,109498,87599,1744
1002,109510,3089,21638
1002,109511,4916,21861
1002,109512,9885,12911
1002,109513,20396,27963
1002,109514,10432,36430
1002,109482,2929,28438
1002,109479,6418,43684
1002,109515,17919,43281
1004,109472,49339,65338
1004,109473,53554,66503
1004,109475,54284,70074
1004,109476,81149,61253
1004,109477,71184,51143
1004,109478,63675,55725
1004,109480,40283,68254
1004,109474,27086,66153
1004,109481,30865,61316
1004,109483,27665,51403
1004,109484,25996,894
1004,109485,87118,91
1004,109487,96221,1168
1004,109490,90943,162
1004,109489,103908,23820
1004,109491,103287,22041
1004,109492,102102,17014
1004,109494,86760,582
1004,109495,83459,503
1004,109496,20095,4531
1004,109497,2092,48753
1004,109499,3328,48174
1004,109500,84736,330
1004,109493,97700,1663
1004,109501,8379,5157
1004,109488,63945,82
1004,109502,31447,136
1004,109503,10018,1709
1004,109486,13913,595
1004,109504,6765,43064
1004,109505,11063,2407
1004,109506,63715,171
1004,109507,36319,1805
1004,109508,39666,2256
1004,109509,20052,58616
1004,109498,85073,265
1004,109510,7048,53516
1004,109511,12247,52693
1004,109512,15148,53160
1004,109513,21571,56346
1004,109514,20275,59782
1004,109482,8250,62849
1004,109479,14313,66447
1004,109515,51661,64791
996,109472,50064,83705
996,109473,48973,84523
996,109475,37796,86394
996,109476,42935,76530
996,109477,35380,80143
996,109478,30160,82977
996,109480,48730,84951
996,109474,23425,83204
996,109481,39039,83179
996,109483,31777,81113
996,109484,14957,37991
996,109485,41259,21
996,109487,94966,41
996,109490,67453,30
996,109489,103685,356
996,109491,103067,216
996,109492,102092,142
996,109494,51399,605
996,109495,38016,772
996,109496,11654,61030
996,109497,21777,80956
996,109499,23080,81671
996,109500,43427,499
996,109493,97154,54
996,109501,14042,76987
996,109488,16142,259
996,109502,12076,4192
996,109503,11618,62890
996,109486,8747,26351
996,109504,18305,76033
996,109505,10327,58917
996,109506,17718,1040
996,109507,17293,51441
996,109508,18338,53117
996,109509,44580,83171
996,109498,24360,31
996,109510,24571,80528
996,109511,28801,79031
996,109512,24218,78210
996,109513,36834,82070
996,109514,42260,83713
996,109482,16121,83509
996,109479,33584,87315
996,109515,87025,86942
1007,109472,10710,22194
1007,109473,33877,31671
1007,109475,56875,43112
1007,109476,83439,72643
1007,109477,80785,72042
1007,109478,77811,70443
1007,109480,1730,30698
1007,109474,6668,6619
1007,109481,17902,17355
1007,109483,36193,5215
1007,109484,66469,2451
1007,109485,90748,20448
1007,109487,97594,46398
1007,109490,93127,27046
1007,109489,104096,60459
1007,109491,103392,59423
1007,109492,102275,55966
1007,109494,87634,6664
1007,109495,85344,4172
1007,109496,55203,1095
1007,109497,6781,26046
1007,109499,10431,22766
1007,109500,87304,11823
1007,109493,98511,42315
1007,109501,47664,3419
1007,109488,82151,9430
1007,109502,70746,1158
1007,109503,51316,1498
1007,109486,61669,2700
1007,109504,23285,17888
1007,109505,52786,2255
1007,109506,75945,429
1007,109507,63746,525
1007,109508,63457,401
1007,109509,8937,31182
1007,109498,87553,6834
1007,109510,2443,16823
1007,109511,2301,11813
1007,109512,4975,2252
1007,109513,9063,7102
1007,109514,2409,24066
1007,109482,345,7989
1007,109479,11735,47071
1007,109515,21977,43728
1009,109472,13172,40164
1009,109473,31824,46440
1009,109475,58923,59398
1009,109476,83524,75699
1009,109477,80776,75329
1009,109478,77752,75182
1009,109480,3726,44764
1009,109474,5919,23452
1009,109481,18007,40264
1009,109483,35770,24099
1009,109484,67397,9314
1009,109485,90009,12304
1009,109487,97410,38095
1009,109490,92623,16634
1009,109489,104036,53493
1009,109491,103414,54509
1009,109492,102318,50959
1009,109494,87492,6267
1009,109495,85050,4652
1009,109496,50275,4020
1009,109497,10562,44902
1009,109499,12828,43575
1009,109500,87736,16424
1009,109493,98535,36773
1009,109501,33632,6865
1009,109488,80284,4739
1009,109502,67657,1154
1009,109503,48120,8377
1009,109486,60423,8774
1009,109504,26997,43030
1009,109505,54510,19060
1009,109506,75445,804
1009,109507,63712,2686
1009,109508,63036,2050
1009,109509,12745,44860
1009,109498,86998,5363
1009,109510,4527,38094
1009,109511,3838,33100
1009,109512,4429,22774
1009,109513,9309,32051
1009,109514,3434,38473
1009,109482,290,33443
1009,109479,12565,56933
1009,109515,26048,51436
1010,109472,23279,50889
1010,109473,38654,55187
1010,109475,59828,64069
1010,109476,83955,70096
1010,109477,80273,67260
1010,109478,76575,66938
1010,109480,10745,52684
1010,109474,9997,42052
1010,109481,22120,49882
1010,109483,43756,47726
1010,109484,69073,15295
1010,109485,90010,4065
1010,109487,97433,20319
1010,109490,92609,5472
1010,109489,104043,40855
1010,109491,103408,40326
1010,109492,102334,35032
1010,109494,88392,2715
1010,109495,85853,2193
1010,109496,39197,4721
1010,109497,12014,50352
1010,109499,13543,49598
1010,109500,88482,9918
1010,109493,98451,15741
1010,109501,26246,11404
1010,109488,78224,616
1010,109502,61258,461
1010,109503,40299,13002
1010,109486,59010,13712
1010,109504,24512,48494
1010,109505,49023,26209
1010,109506,75436,480
1010,109507,57336,1786
1010,109508,56349,1433
1010,109509,15859,50494
1010,109498,86027,439
1010,109510,7189,44414
1010,109511,6950,39677
1010,109512,6797,32966
1010,109513,12327,41996
1010,109514,8608,46332
1010,109482,1575,43496
1010,109479,12905,60105
1010,109515,38743,57785
1011,109472,35468,61060
1011,109473,54429,66106
1011,109475,61677,72398
1011,109476,84382,68114
1011,109477,79478,66520
1011,109478,73796,67122
1011,109480,16594,60438
1011,109474,12558,56102
1011,109481,31377,60660
1011,109483,43728,59256
1011,109484,60582,17862
1011,109485,90689,807
1011,109487,97772,9211
1011,109490,93831,4238
1011,109489,104062,26602
1011,109491,103419,23204
1011,109492,102428,19962
1011,109494,90876,8256
1011,109495,88986,8336
1011,109496,35785,19601
1011,109497,18947,60515
1011,109499,19684,60216
1011,109500,89738,8079
1011,109493,98684,7078
1011,109501,18426,21419
1011,109488,72682,230
1011,109502,50529,887
1011,109503,33288,29992
1011,109486,37910,10711
1011,109504,16392,51859
1011,109505,27456,21987
1011,109506,71920,512
1011,109507,47028,4337
1011,109508,49211,4857
1011,109509,26616,60321
1011,109498,85177,164
1011,109510,11149,55085
1011,109511,10880,50566
1011,109512,9914,47201
1011,109513,13818,50981
1011,109514,12140,54655
1011,109482,4217,54356
1011,109479,17325,67255
1011,109515,63254,66939
1012,109472,48663,77463
1012,109473,61064,80814
1012,109475,66004,85902
1012,109476,85033,87007
1012,109477,78704,87089
1012,109478,70643,87186
1012,109480,38379,78363
1012,109474,15722,75953
1012,109481,48296,78982
1012,109483,49310,78293
1012,109484,54560,70283
1012,109485,92328,17997
1012,109487,99215,39130
1012,109490,96474,44571
1012,109489,104370,34329
1012,109491,103668,29564
1012,109492,102830,32686
1012,109494,93492,63123
1012,109495,91707,66157
1012,109496,38616,75642
1012,109497,28844,77827
1012,109499,31806,78688
1012,109500,90658,43950
1012,109493,99640,24322
1012,109501,19116,73998
1012,109488,58382,6420
1012,109502,46492,36381
1012,109503,30889,71419
1012,109486,26926,59732
1012,109504,20121,70947
1012,109505,20148,63458
1012,109506,55443,8168
1012,109507,39938,57595
1012,109508,44883,60472
1012,109509,40680,76952
1012,109498,80110,1114
1012,109510,18919,73484
1012,109511,16472,67787
1012,109512,15115,68235
1012,109513,20667,71157
1012,109514,22570,73871
1012,109482,6347,75158
1012,109479,31715,83158
1012,109515,78578,81257
1008,109472,60813,87276
1008,109473,70698,89539
1008,109475,71287,92390
1008,109476,75608,93919
1008,109477,70062,94147
1008,109478,61745,93937
1008,109480,58312,87976
1008,109474,26521,87075
1008,109481,60490,88306
1008,109483,57888,88301
1008,109484,50059,87405
1008,109485,88623,43723
1008,109487,100011,51225
1008,109490,97199,62987
1008,109489,104503,28774
1008,109491,103876,25711
1008,109492,103193,34343
1008,109494,91421,80524
1008,109495,86625,83650
1008,109496,35467,88153
1008,109497,40367,87350
1008,109499,45467,88244
1008,109500,81483,69222
1008,109493,100158,27828
1008,109501,25112,87843
1008,109488,42069,48311
1008,109502,38096,83182
1008,109503,34995,86770
1008,109486,21605,83007
1008,109504,27254,83723
1008,109505,19838,82457
1008,109506,44283,68792
1008,109507,37016,82940
1008,109508,42944,83839
1008,109509,57272,87004
1008,109498,54727,7780
1008,109510,30385,85051
1008,109511,29136,82712
1008,109512,29846,83606
1008,109513,45991,86180
1008,109514,48375,86842
1008,109482,12097,86566
1008,109479,49664,90746
1008,109515,87792,89029
1013,109472,62761,86093
1013,109473,75541,88822
1013,109475,76463,91876
1013,109476,86771,95030
1013,109477,81835,94650
1013,109478,75368,94281
1013,109480,55748,86454
1013,109474,26431,86387
1013,109481,60154,86946
1013,109483,61122,87352
1013,109484,70168,89043
1013,109485,94794,69948
1013,109487,100474,74851
1013,109490,98319,85278
1013,109489,104706,48112
1013,109491,104064,48040
1013,109492,103362,56434
1013,109494,95715,91981
1013,109495,94325,92502
1013,109496,52697,89026
1013,109497,28234,85179
1013,109499,34756,86150
1013,109500,91241,83626
1013,109493,100413,54134
1013,109501,26848,87377
1013,109488,72426,72413
1013,109502,53175,84576
1013,109503,38327,86032
1013,109486,31858,84385
1013,109504,21768,82054
1013,109505,16405,80797
1013,109506,53530,67697
1013,109507,35790,80314
1013,109508,42551,81267
1013,109509,43020,84152
1013,109498,82012,26815
1013,109510,15337,82074
