BB ID 1,BB ID 2,AB,BA
1167,109343,20183,218
1167,109331,12063,39652
1167,109350,71641,87196
1169,109329,101675,105095
1169,109330,73119,99571
1169,109332,59621,94241
1169,109333,44246,85978
1169,109334,8396,57244
1169,109335,6172,20636
1169,109336,12005,22488
1169,109338,11028,29159
1169,109341,17700,1062
1169,109337,24019,626
1169,109342,18815,688
1169,109344,14117,22770
1169,109339,16272,15790
1169,109345,6208,11429
1169,109346,4262,4628
1169,109347,4974,26999
1169,109340,8884,14869
1169,109348,17662,1467
1169,109349,13261,5363
1169,109343,1620,1330
1169,109331,19957,73767
1169,109350,73989,98406
1171,109329,101896,106537
1171,109330,70642,101358
1171,109332,57027,97495
1171,109333,41686,90699
1171,109334,6373,68174
1171,109335,1087,27786
1171,109336,4627,32556
1171,109338,5685,41405
1171,109341,1660,833
1171,109337,3888,573
1171,109342,757,531
1171,109344,3385,28927
1171,109339,2889,19037
1171,109345,304,13467
1171,109346,54,3757
1171,109347,1353,37171
1171,109340,892,18288
1171,109348,2057,1321
1171,109349,936,4932
1171,109343,31,1186
1171,109331,17797,80541
1171,109350,72154,100884
1172,109329,103074,107678
1172,109330,76164,105065
1172,109332,63171,103288
1172,109333,47291,100335
1172,109334,13820,89093
1172,109335,7303,73330
1172,109336,8253,73266
1172,109338,6564,76581
1172,109341,12054,52071
1172,109337,15350,42922
1172,109342,12148,46311
1172,109344,6991,71522
1172,109339,8672,66846
1172,109345,7059,67130
1172,109346,5170,61904
1172,109347,3734,75722
1172,109340,4914,67710
1172,109348,7179,49692
1172,109349,8000,58854
1172,109343,1218,55536
1172,109331,22052,94252
1172,109350,77005,104878
1175,109329,103550,108496
1175,109330,76216,107025
1175,109332,62867,106054
1175,109333,46361,104648
1175,109334,13704,99773
1175,109335,7124,91868
1175,109336,7290,92366
1175,109338,5328,93976
1175,109341,9515,80534
1175,109337,10402,75252
1175,109342,8607,77003
1175,109344,5921,91280
1175,109339,7519,89146
1175,109345,6253,87793
1175,109346,4537,84948
1175,109347,3508,93374
1175,109340,4605,89540
1175,109348,6064,80102
1175,109349,7045,84145
1175,109343,1397,82642
1175,109331,20530,101690
1175,109350,77189,106911
1176,109329,103383,108095
1176,109330,76142,106060
1176,109332,62772,104721
1176,109333,46339,102774
1176,109334,11294,94680
1176,109335,7002,83214
1176,109336,7813,83915
1176,109338,5698,86119
1176,109341,11846,68657
1176,109337,12913,60696
1176,109342,10821,63968
1176,109344,6421,82596
1176,109339,8204,79322
1176,109345,6762,78598
1176,109346,5657,75115
1176,109347,3772,85413
1176,109340,4904,79948
1176,109348,6571,66954
1176,109349,7586,73130
1176,109343,1478,70914
1176,109331,19985,98269
1176,109350,76998,105941
1168,109329,102470,103620
1168,109330,71333,95546
1168,109332,55086,88043
1168,109333,36677,75747
1168,109334,2464,32888
1168,109335,2902,1530
1168,109336,3939,695
1168,109338,1435,1081
1168,109341,25623,566
1168,109337,36278,558
1168,109342,31532,594
1168,109344,5898,777
1168,109339,9711,373
1168,109345,8231,1173
1168,109346,11430,890
1168,109347,406,809
1168,109340,3610,230
1168,109348,16932,149
1168,109349,14384,419
1168,109343,6397,564
1168,109331,13463,60737
1168,109350,72273,93738
1177,109329,102206,104116
1177,109330,70575,95719
1177,109332,52814,87241
1177,109333,37119,75264
1177,109334,1959,30055
1177,109335,167,127
1177,109336,2381,204
1177,109338,1377,758
1177,109341,6842,39
1177,109337,16249,39
1177,109342,9957,38
1177,109344,5070,330
1177,109339,5977,133
1177,109345,591,79
1177,109346,185,51
1177,109347,155,373
1177,109340,1155,114
1177,109348,6442,48
1177,109349,3484,67
1177,109343,32,28
1177,109331,12751,58004
1177,109350,72604,94593
1178,109329,103008,106297
1178,109330,74753,102276
1178,109332,57593,98949
1178,109333,35567,92091
1178,109334,6098,74523
1178,109335,4576,46954
1178,109336,4764,44456
1178,109338,2494,47149
1178,109341,20278,31334
1178,109337,25844,22280
1178,109342,21912,26264
1178,109344,4128,42580
1178,109339,6173,37545
1178,109345,6627,41379
1178,109346,8656,38869
1178,109347,2060,49607
1178,109340,3058,37393
1178,109348,12124,25015
1178,109349,9737,32753
1178,109343,3912,32334
1178,109331,17852,85105
1178,109350,77539,102068
1182,109329,103387,107312
1182,109330,74981,104443
1182,109332,57907,102289
1182,109333,38596,98378
1182,109334,7568,86207
1182,109335,5283,69574
1182,109336,5476,68606
1182,109338,3782,72090
1182,109341,16633,53636
1182,109337,19753,44380
1182,109342,16746,47789
1182,109344,4804,66935
1182,109339,6159,62028
1182,109345,6894,64512
1182,109346,8399,61930
1182,109347,2494,71925
1182,109340,3585,63102
1182,109348,8887,48264
1182,109349,8375,56403
1182,109343,3205,55993
1182,109331,17047,92887
1182,109350,77657,104390
1183,109329,102830,106730
1183,109330,74126,103230
1183,109332,57815,100204
1183,109333,40705,95263
1183,109334,6846,79414
1183,109335,4896,55522
1183,109336,5554,54124
1183,109338,3918,58419
1183,109341,17563,37146
1183,109337,21772,27866
1183,109342,17665,31043
1183,109344,4422,51585
1183,109339,5776,45608
1183,109345,6490,49551
1183,109346,8114,46643
1183,109347,2334,58811
1183,109340,3245,46624
1183,109348,9360,31307
1183,109349,8772,40145
1183,109343,3233,39878
1183,109331,17992,87878
1183,109350,76604,102919
1166,109329,101773,105153
1166,109330,72313,99429
1166,109332,58263,94015
1166,109333,42427,85622
1166,109334,4729,53843
1166,109335,589,8897
1166,109336,2910,10974
1166,109338,2873,18079
1166,109341,6847,533
1166,109337,11740,226
1166,109342,7871,394
1166,109344,3768,9966
1166,109339,4197,4876
1166,109345,539,2048
1166,109346,566,797
1166,109347,625,15621
1166,109340,1211,4395
1166,109348,3962,178
1166,109349,2025,470
1166,109343,79,431
1166,109331,18118,73218
1166,109350,73276,98230
1184,109329,102077,107653
1184,109330,70912,104202
1184,109332,56779,102014
1184,109333,41609,98003
1184,109334,6185,83263
1184,109335,383,51033
1184,109336,1123,55656
1184,109338,1609,63706
1184,109341,47,4173
1184,109337,56,752
1184,109342,35,730
1184,109344,567,51592
1184,109339,385,39915
1184,109345,45,29413
1184,109346,26,16455
1184,109347,486,61628
1184,109340,342,43111
1184,109348,50,6626
1184,109349,44,14751
1184,109343,33,19192
1184,109331,17527,90669
1184,109350,72820,104120
1185,109329,102945,107024
1185,109330,73827,103653
1185,109332,58178,101170
1185,109333,40429,96646
1185,109334,5757,81323
1185,109335,1140,53836
1185,109336,1068,51213
1185,109338,622,55441
1185,109341,6605,32751
1185,109337,9020,21777
1185,109342,6688,26337
1185,109344,772,48301
1185,109339,1120,42618
1185,109345,1399,46655
1185,109346,2008,43679
1185,109347,325,55906
1185,109340,482,43597
1185,109348,2067,26406
1185,109349,1921,36107
1185,109343,558,37391
1185,109331,17735,89647
1185,109350,76107,103430
1189,109329,104140,108801
1189,109330,75707,107749
1189,109332,56948,107037
1189,109333,37019,106103
1189,109334,8310,103141
1189,109335,1523,96931
1189,109336,1188,97073
1189,109338,879,98145
1189,109341,3123,89469
1189,109337,3032,85356
1189,109342,3101,87240
1189,109344,716,95876
1189,109339,929,94219
1189,109345,1172,93877
1189,109346,1913,93080
1189,109347,565,97495
1189,109340,666,94855
1189,109348,1139,87652
1189,109349,1300,90934
1189,109343,1128,91785
1189,109331,20452,104693
1189,109350,78494,107741
1190,109329,104229,108634
1190,109330,75567,107381
1190,109332,58011,106573
1190,109333,35334,105327
1190,109334,8682,101761
1190,109335,2340,94726
1190,109336,1823,94819
1190,109338,1139,95867
1190,109341,4958,85895
1190,109337,4682,81624
1190,109342,4931,83622
1190,109344,1200,93061
1190,109339,1503,90997
1190,109345,1801,91070
1190,109346,3094,90389
1190,109347,954,95422
1190,109340,1130,91828
1190,109348,1735,84077
1190,109349,1977,87285
1190,109343,1861,89055
1190,109331,21388,103815
1190,109350,79040,107386
1191,109329,103087,107135
1191,109330,74586,104093
1191,109332,58011,101783
1191,109333,40354,97669
1191,109334,7046,84104
1191,109335,3473,63946
1191,109336,3848,62901
1191,109338,2556,66483
1191,109341,12275,44748
1191,109337,15309,35012
1191,109342,12366,38883
1191,109344,2943,60096
1191,109339,4030,54427
1191,109345,4624,58199
1191,109346,5846,55471
1191,109347,1528,66549
1191,109340,2101,55545
1191,109348,5544,39211
1191,109349,5676,48255
1191,109343,1991,48574
1191,109331,17591,91645
1191,109350,77225,104040
1170,109329,101844,101403
1170,109330,69684,90240
1170,109332,53928,81331
1170,109333,37368,65119
1170,109334,5200,17849
1170,109335,10630,271
1170,109336,16047,242
1170,109338,9978,336
1170,109341,39402,411
1170,109337,52245,554
1170,109342,47360,576
1170,109344,18863,273
1170,109339,23765,172
1170,109345,16391,140
1170,109346,21705,404
1170,109347,6662,273
1170,109340,14981,146
1170,109348,36351,157
1170,109349,26570,131
1170,109343,22596,430
1170,109331,12788,43245
1170,109350,70962,87387
1163,109329,101953,106319
1163,109330,73824,102046
1163,109332,59746,98534
1163,109333,43689,92536
1163,109334,5643,71076
1163,109335,3421,39651
1163,109336,8117,42679
1163,109338,6557,47724
1163,109341,11049,14518
1163,109337,14326,4310
1163,109342,11142,7927
1163,109344,7030,40526
1163,109339,8659,33782
1163,109345,2656,29389
1163,109346,3519,26041
1163,109347,2807,46211
1163,109340,4889,34592
1163,109348,5429,9681
1163,109349,4136,18384
1163,109343,826,18042
1163,109331,18441,82887
1163,109350,74663,101507
1155,109329,100129,61583
1155,109330,60648,41979
1155,109332,42691,28913
1155,109333,33348,21380
1155,109334,22751,8927
1155,109335,55872,8858
1155,109336,61105,10984
1155,109338,56791,11710
1155,109341,77498,11017
1155,109337,82961,11305
1155,109342,80116,10912
1155,109344,61743,9300
1155,109339,67095,10509
1155,109345,63436,9997
1155,109346,66890,10494
1155,109347,51976,10111
1155,109340,63728,11178
1155,109348,76647,10451
1155,109349,71605,10270
1155,109343,67135,10516
1155,109331,10394,7426
1155,109350,62601,34317
