BB ID 1,BB ID 2,AB,BA
989,109487,386,107054
989,109490,1131,107159
989,109489,372,106788
989,109491,5533,106581
989,109492,2298,106960
989,109494,2962,107225
989,109495,3730,107219
989,109496,27112,107288
989,109497,62893,107268
989,109499,27746,107262
989,109500,9948,107213
989,109493,2515,107092
989,109501,5461,107264
989,109488,1970,107298
989,109502,10834,107409
989,109503,21747,107399
989,109486,10669,107309
989,109504,34738,107255
989,109505,9144,107259
989,109506,3575,107213
989,109507,6803,107243
989,109508,7152,107221
989,109509,79942,107242
989,109498,2112,107297
989,109510,13278,107204
989,109511,8914,107177
989,109512,13818,107304
989,109513,42814,107463
989,109514,74326,107479
989,109482,54723,107503
989,109479,85056,107596
989,109515,105056,107332
991,109472,58122,109781
991,109473,57146,109794
991,109475,49911,109822
991,109476,66702,109896
991,109477,79073,109896
991,109478,77369,109893
991,109480,63287,109777
991,109474,43421,109799
991,109481,29669,109788
991,109483,18447,109786
991,109484,16014,109787
991,109485,6844,109781
991,109487,4280,109774
991,109490,7998,109766
991,109489,1832,109791
991,109491,2924,109803
991,109492,3304,109802
991,109494,11594,109769
991,109495,13126,109761
991,109496,37164,109763
991,109497,74137,109762
991,109499,42133,109762
991,109500,24370,109766
991,109493,6864,109796
991,109501,21109,109776
991,109488,9379,109789
991,109502,21572,109808
991,109503,37278,109804
991,109486,27117,109792
991,109504,50373,109769
991,109505,22683,109782
991,109506,12113,109791
991,109507,17600,109781
991,109508,19650,109780
991,109509,81010,109750
991,109498,10070,109797
991,109510,32216,109757
991,109511,22708,109751
991,109512,23760,109766
991,109513,39120,109786
991,109514,70739,109790
991,109482,55228,109788
991,109479,72096,109811
991,109515,105297,109765
992,109472,59275,109908
992,109473,57930,109915
992,109475,49789,109932
992,109476,66283,109987
992,109477,78591,109987
992,109478,77588,109985
992,109480,67131,109909
992,109474,46126,109918
992,109481,30402,109909
992,109483,19292,109908
992,109484,17605,109911
992,109485,8096,109906
992,109487,5111,109899
992,109490,8689,109896
992,109489,2301,109912
992,109491,3223,109923
992,109492,3868,109920
992,109494,12483,109899
992,109495,13912,109895
992,109496,38601,109898
992,109497,73384,109898
992,109499,44362,109899
992,109500,26086,109902
992,109493,7883,109913
992,109501,22433,109907
992,109488,10158,109912
992,109502,22902,109925
992,109503,38787,109918
992,109486,29108,109908
992,109504,52745,109900
992,109505,24353,109903
992,109506,13033,109906
992,109507,19169,109901
992,109508,21336,109903
992,109509,81636,109889
992,109498,10989,109915
992,109510,32139,109891
992,109511,23354,109887
992,109512,24499,109897
992,109513,39404,109909
992,109514,70957,109912
992,109482,56483,109914
992,109479,74278,109924
992,109515,105265,109899
993,109472,62414,109905
993,109473,59753,109908
993,109475,51324,109928
993,109476,64512,109972
993,109477,76486,109976
993,109478,75539,109974
993,109480,64591,109900
993,109474,46097,109911
993,109481,30068,109905
993,109483,20573,109904
993,109484,18183,109903
993,109485,8255,109895
993,109487,5307,109887
993,109490,9667,109889
993,109489,2413,109901
993,109491,3489,109907
993,109492,4161,109908
993,109494,13801,109891
993,109495,15699,109887
993,109496,39504,109887
993,109497,75124,109884
993,109499,44351,109882
993,109500,29185,109891
993,109493,8268,109908
993,109501,24037,109892
993,109488,10969,109901
993,109502,23942,109915
993,109503,40115,109910
993,109486,28913,109901
993,109504,52294,109887
993,109505,24737,109897
993,109506,14205,109901
993,109507,20445,109897
993,109508,22902,109896
993,109509,81377,109876
993,109498,11975,109905
993,109510,34356,109880
993,109511,23575,109880
993,109512,23745,109888
993,109513,38727,109897
993,109514,71310,109903
993,109482,59696,109907
993,109479,72937,109915
993,109515,105093,109890
994,109472,68860,108384
994,109473,66425,108417
994,109475,65887,108484
994,109476,90583,108673
994,109477,98651,108677
994,109478,95833,108662
994,109480,68845,108370
994,109474,49966,108421
994,109481,38209,108394
994,109483,24351,108390
994,109484,19258,108382
994,109485,5391,108327
994,109487,2259,108257
994,109490,6222,108300
994,109489,1096,108170
994,109491,2566,108116
994,109492,2561,108229
994,109494,11816,108331
994,109495,12797,108298
994,109496,42870,108335
994,109497,78041,108338
994,109499,46275,108327
994,109500,28814,108323
994,109493,5126,108274
994,109501,23114,108358
994,109488,8557,108377
994,109502,24903,108425
994,109503,44523,108414
994,109486,29204,108382
994,109504,57216,108325
994,109505,25316,108347
994,109506,11752,108339
994,109507,19226,108353
994,109508,21962,108350
994,109509,86907,108297
994,109498,8285,108367
994,109510,28502,108285
994,109511,17487,108271
994,109512,22450,108332
994,109513,44240,108377
994,109514,76473,108387
994,109482,66489,108414
994,109479,89232,108462
994,109515,105895,108345
990,109472,48138,100222
990,109473,38005,100321
990,109475,46745,101260
990,109476,88963,102030
990,109477,81699,101435
990,109478,63136,101382
990,109480,47615,100263
990,109474,23950,100301
990,109481,18434,99634
990,109483,8481,98556
990,109484,2116,96388
990,109485,1323,89884
990,109487,3187,60968
990,109490,1281,92950
990,109489,101408,5
990,109491,105880,4
990,109492,101296,9
990,109494,558,94157
990,109495,1024,95808
990,109496,13071,98619
990,109497,46717,99207
990,109499,24558,98979
990,109500,8019,95460
990,109493,37404,2199
990,109501,7876,98131
990,109488,3010,94421
990,109502,16749,95637
990,109503,12814,97374
990,109486,4581,97227
990,109504,18995,97939
990,109505,3795,95491
990,109506,10650,91119
990,109507,5411,94203
990,109508,4706,94260
990,109509,69968,99064
990,109498,524,90449
990,109510,3345,97872
990,109511,1715,97524
990,109512,3123,97900
990,109513,13595,98858
990,109514,29248,99498
990,109482,24669,100062
990,109479,47339,100888
990,109515,97569,99979
995,109472,39287,43115
995,109473,49739,46818
995,109475,74399,65749
995,109476,98558,80672
995,109477,98902,80043
995,109478,97167,78241
995,109480,36575,51689
995,109474,54685,55260
995,109481,58617,49477
995,109483,63803,26454
995,109484,65977,6532
995,109485,87028,600
995,109487,95362,146
995,109490,84286,1274
995,109489,105251,2430
995,109491,106564,2334
995,109492,104984,1623
995,109494,65567,58
995,109495,52300,51
995,109496,1898,18775
995,109497,1631,32907
995,109499,16569,30091
995,109500,74591,2662
995,109493,100954,500
995,109501,70887,27960
995,109488,87155,4319
995,109502,88750,3346
995,109503,73361,3241
995,109486,50111,3913
995,109504,36124,21810
995,109505,67642,4211
995,109506,89393,873
995,109507,74930,379
995,109508,72745,403
995,109509,7237,34372
995,109498,81580,109
995,109510,191,24393
995,109511,14874,23708
995,109512,45586,8481
995,109513,56590,10947
995,109514,32322,21068
995,109482,4528,26171
995,109479,35138,49150
995,109515,9040,41701
997,109472,45223,44217
997,109473,50095,43188
997,109475,74720,72706
997,109476,98951,97049
997,109477,99221,96622
997,109478,97667,95029
997,109480,44169,53581
997,109474,59490,62062
997,109481,60674,53028
997,109483,66104,36658
997,109484,69001,17316
997,109485,88808,11477
997,109487,96191,9268
997,109490,86437,21478
997,109489,105310,28124
997,109491,106532,27146
997,109492,105004,23570
997,109494,72657,6098
997,109495,61956,3029
997,109496,13887,12039
997,109497,5548,20427
997,109499,25375,22725
997,109500,78173,25661
997,109493,101137,22896
997,109501,73434,44773
997,109488,89580,51429
997,109502,89686,30707
997,109503,76330,22399
997,109486,59223,15386
997,109504,34375,12819
997,109505,70963,15011
997,109506,91612,20163
997,109507,78956,12420
997,109508,76673,12128
997,109509,9546,21819
997,109498,86177,13986
997,109510,7456,18656
997,109511,28058,19892
997,109512,53275,21776
997,109513,63389,36542
997,109514,43851,30691
997,109482,29005,37823
997,109479,45429,54801
997,109515,2456,23358
999,109472,47258,47085
999,109473,50204,43044
999,109475,75185,71378
999,109476,98895,94658
999,109477,99138,93404
999,109478,97508,91715
999,109480,44253,53684
999,109474,59529,61102
999,109481,60144,50464
999,109483,66442,34987
999,109484,68483,13013
999,109485,88935,7863
999,109487,96245,6144
999,109490,85610,7339
999,109489,105370,19971
999,109491,106566,18393
999,109492,105090,19738
999,109494,73795,7854
999,109495,63630,4635
999,109496,15784,21462
999,109497,3718,25255
999,109499,27115,27991
999,109500,79164,26600
999,109493,101288,17938
999,109501,70947,30089
999,109488,89255,36649
999,109502,90589,35946
999,109503,77142,22566
999,109486,58343,12199
999,109504,34527,14238
999,109505,70752,11916
999,109506,91450,10798
999,109507,79352,9963
999,109508,77631,12738
999,109509,12000,28187
999,109498,86751,13636
999,109510,4456,23144
999,109511,28129,23928
999,109512,54936,25622
999,109513,65359,41064
999,109514,48585,39505
999,109482,29951,41766
999,109479,43986,52979
999,109515,5482,31463
1001,109472,44010,63698
1001,109473,46589,61545
1001,109475,71771,78212
1001,109476,98086,93560
1001,109477,98094,89409
1001,109478,96162,89022
1001,109480,40923,67858
1001,109474,56557,72539
1001,109481,58508,66436
1001,109483,62521,51967
1001,109484,63860,29540
1001,109485,87111,15185
1001,109487,95222,7882
1001,109490,82508,12341
1001,109489,105231,16433
1001,109491,106582,22193
1001,109492,105044,23225
1001,109494,70485,27710
1001,109495,58980,27616
1001,109496,5856,41195
1001,109497,650,42083
1001,109499,14574,43109
1001,109500,76073,37817
1001,109493,101071,23434
1001,109501,68497,50781
1001,109488,87532,51229
1001,109502,90650,66642
1001,109503,76639,52949
1001,109486,50380,25978
1001,109504,27719,31410
1001,109505,66200,22921
1001,109506,89463,13843
1001,109507,74701,14865
1001,109508,74240,26945
1001,109509,7671,45121
1001,109498,84691,26410
1001,109510,431,39533
1001,109511,12656,41183
1001,109512,43714,40524
1001,109513,56984,49687
1001,109514,42397,55346
1001,109482,24212,59897
1001,109479,35548,64857
1001,109515,6347,48842
1003,109472,45431,60832
1003,109473,48855,58661
1003,109475,73830,74785
1003,109476,98177,83118
1003,109477,98209,77749
1003,109478,96148,75968
1003,109480,38680,63863
1003,109474,55345,66871
1003,109481,60254,63075
1003,109483,64393,46407
1003,109484,66634,23706
1003,109485,89123,10822
1003,109487,95426,911
1003,109490,81234,596
1003,109489,105002,1225
1003,109491,106447,1582
1003,109492,104694,1487
1003,109494,68093,2644
1003,109495,55057,3733
1003,109496,2882,35135
1003,109497,320,39303
1003,109499,16145,41370
1003,109500,75656,19460
1003,109493,100701,754
1003,109501,67515,33382
1003,109488,87454,18932
1003,109502,89881,26568
1003,109503,74633,22249
1003,109486,49838,15602
1003,109504,19655,23262
1003,109505,66415,12893
1003,109506,90482,4770
1003,109507,76874,7730
1003,109508,76102,16386
1003,109509,4021,40936
1003,109498,85543,9497
1003,109510,199,36474
1003,109511,8500,35296
1003,109512,41239,25581
1003,109513,56545,36474
1003,109514,40234,49022
1003,109482,20224,55932
1003,109479,28367,58047
1003,109515,2039,44284
998,109472,32702,39858
998,109473,38611,35426
998,109475,72233,64541
998,109476,98653,88729
998,109477,99177,90702
998,109478,97447,88307
998,109480,36515,53792
998,109474,53624,57318
998,109481,56546,49389
998,109483,64276,34875
998,109484,69882,23073
998,109485,88840,7115
998,109487,96673,7373
998,109490,88475,38091
998,109489,105580,30348
998,109491,106773,33768
998,109492,105359,32037
998,109494,74925,18470
998,109495,66092,21488
998,109496,18565,36121
998,109497,7204,39474
998,109499,34793,43217
998,109500,80738,37478
998,109493,101748,29795
998,109501,74985,51459
998,109488,90125,49892
998,109502,92160,59406
998,109503,79968,46675
998,109486,61211,26871
998,109504,49130,36186
998,109505,75297,31830
998,109506,92641,24557
998,109507,80680,21125
998,109508,78861,23311
998,109509,12060,37575
998,109498,87174,16916
998,109510,2221,32860
998,109511,26975,36229
998,109512,51182,27530
998,109513,59166,26191
998,109514,36664,32069
998,109482,12319,38195
998,109479,41404,57684
998,109515,6854,41046
1005,109472,30656,39464
1005,109473,38357,36262
1005,109475,72167,58637
1005,109476,98874,87595
1005,109477,99280,88188
1005,109478,97717,87141
1005,109480,39332,56581
1005,109474,54627,57253
1005,109481,57686,49696
1005,109483,65041,32957
1005,109484,70672,20973
1005,109485,89569,6876
1005,109487,96986,6237
1005,109490,88375,27041
1005,109489,105621,20971
1005,109491,106795,25371
1005,109492,105384,22889
1005,109494,75930,16983
1005,109495,68652,26535
1005,109496,20788,40219
1005,109497,8333,42786
1005,109499,38131,46448
1005,109500,81278,34626
1005,109493,101894,25883
1005,109501,77176,54976
1005,109488,91133,52466
1005,109502,93748,68592
1005,109503,83625,57874
1005,109486,66706,37447
1005,109504,51081,37722
1005,109505,77276,34458
1005,109506,93793,33149
1005,109507,82920,27867
1005,109508,80443,26579
1005,109509,15493,41076
1005,109498,88503,22736
1005,109510,1146,33172
1005,109511,25210,37082
1005,109512,50717,24544
1005,109513,59688,23870
1005,109514,37937,34876
1005,109482,9901,40196
1005,109479,41741,58405
1005,109515,10879,44448
1006,109472,38690,39081
1006,109473,45309,36713
1006,109475,73304,59395
1006,109476,98841,89305
1006,109477,99203,89126
1006,109478,97599,87361
1006,109480,43380,54453
1006,109474,55540,53215
1006,109481,60264,49202
1006,109483,67167,33488
1006,109484,70643,16280
1006,109485,89992,9789
1006,109487,96510,3858
1006,109490,86355,5667
1006,109489,105424,13416
1006,109491,106657,12382
1006,109492,105141,10994
1006,109494,73874,3847
1006,109495,66130,8788
1006,109496,22347,32496
1006,109497,7562,34094
1006,109499,38470,40968
1006,109500,79535,22170
1006,109493,101523,15001
1006,109501,76424,49403
1006,109488,90789,47610
1006,109502,92963,61871
1006,109503,82765,52424
1006,109486,65115,27873
1006,109504,46445,28061
1006,109505,76200,27600
1006,109506,93504,29772
1006,109507,82577,22910
1006,109508,80879,25530
1006,109509,14690,33819
1006,109498,88099,17502
1006,109510,2016,25208
1006,109511,22820,23564
1006,109512,51029,14022
1006,109513,61983,23123
1006,109514,40099,27136
1006,109482,15495,31487
1006,109479,37828,47678
1006,109515,5031,35187
1000,109472,48314,45767
1000,109473,51720,42202
1000,109475,75273,63394
1000,109476,98823,87100
1000,109477,99070,85748
1000,109478,97545,84638
1000,109480,41921,49258
1000,109474,59517,56865
1000,109481,62928,50958
1000,109483,65094,20487
1000,109484,65293,2698
1000,109485,88750,1778
1000,109487,96385,1591
1000,109490,85081,1302
1000,109489,105375,9866
1000,109491,106578,8017
1000,109492,104901,7091
1000,109494,71360,411
1000,109495,59771,212
1000,109496,6792,7837
1000,109497,785,19451
1000,109499,21464,21300
1000,109500,78358,10907
1000,109493,101295,5794
1000,109501,70666,20675
1000,109488,89501,19677
1000,109502,90417,11749
1000,109503,76845,8145
1000,109486,53483,2979
1000,109504,29154,8143
1000,109505,69525,3939
1000,109506,92017,5460
1000,109507,78859,2474
1000,109508,76668,2150
1000,109509,4675,22254
1000,109498,86563,2883
1000,109510,330,12073
1000,109511,15707,3774
1000,109512,51552,9473
1000,109513,64675,26800
1000,109514,48490,35969
1000,109482,26698,36453
1000,109479,39333,43734
1000,109515,1370,26374
1002,109472,48534,46530
1002,109473,52493,42646
1002,109475,76519,58947
1002,109476,99055,77815
1002,109477,99304,76467
1002,109478,97646,73241
1002,109480,44186,52873
1002,109474,60335,55505
1002,109481,63503,48617
1002,109483,64446,12874
1002,109484,62943,1075
1002,109485,88964,490
1002,109487,96848,315
1002,109490,86814,1024
1002,109489,105549,6273
1002,109491,106716,4628
1002,109492,105273,4372
1002,109494,73648,428
1002,109495,61611,242
1002,109496,3428,17140
1002,109497,416,25943
1002,109499,19784,27116
1002,109500,79710,7315
1002,109493,101642,2145
1002,109501,72447,19074
1002,109488,89825,6368
1002,109502,91044,4242
1002,109503,76832,2926
1002,109486,49642,1439
1002,109504,25359,10308
1002,109505,70847,3030
1002,109506,92757,2353
1002,109507,81459,2863
1002,109508,79551,3551
1002,109509,4667,29631
1002,109498,87923,1923
1002,109510,12,15717
1002,109511,14187,15060
1002,109512,55321,16861
1002,109513,68903,38024
1002,109514,53847,43801
1002,109482,23063,40111
1002,109479,42805,50722
1002,109515,4500,36529
1004,109472,51741,74509
1004,109473,47474,71728
1004,109475,75814,82487
1004,109476,98200,79969
1004,109477,98071,71320
1004,109478,96002,70962
1004,109480,45312,76022
1004,109474,58942,77708
1004,109481,58940,71965
1004,109483,56491,51968
1004,109484,45231,9775
1004,109485,87210,4348
1004,109487,96102,2490
1004,109490,85123,16324
1004,109489,105478,5919
1004,109491,106746,6661
1004,109492,105231,6628
1004,109494,65828,16958
1004,109495,50443,28505
1004,109496,2969,53988
1004,109497,807,55888
1004,109499,12087,57790
1004,109500,78072,41375
1004,109493,101457,6144
1004,109501,72119,62181
1004,109488,87579,26044
1004,109502,90938,46304
1004,109503,74025,39740
1004,109486,22956,18317
1004,109504,16642,42297
1004,109505,64191,26195
1004,109506,89479,2313
1004,109507,74183,10653
1004,109508,75283,29312
1004,109509,10655,58860
1004,109498,84345,7796
1004,109510,33,49701
1004,109511,5192,51966
1004,109512,28886,50701
1004,109513,59241,62009
1004,109514,41280,64920
1004,109482,10413,65796
1004,109479,31784,73230
1004,109515,16057,63926
996,109472,24499,79351
996,109473,30208,80096
996,109475,58634,82685
996,109476,97122,65070
996,109477,97060,55877
996,109478,94012,52786
996,109480,38630,83456
996,109474,38949,82593
996,109481,48912,80123
996,109483,49136,69811
996,109484,17852,38191
996,109485,81717,2062
996,109487,93744,100
996,109490,79295,12549
996,109489,104851,77
996,109491,106535,186
996,109492,104736,112
996,109494,47654,39534
996,109495,28312,55054
996,109496,5872,72747
996,109497,8094,74785
996,109499,19754,76258
996,109500,82048,65025
996,109493,101188,900
996,109501,80172,81206
996,109488,88304,55615
996,109502,91228,64520
996,109503,76518,66836
996,109486,25258,59906
996,109504,33659,69656
996,109505,62574,52769
996,109506,90024,12268
996,109507,76943,50196
996,109508,77833,57630
996,109509,22730,75273
996,109498,80824,14523
996,109510,88,67331
996,109511,219,64787
996,109512,2291,60478
996,109513,16025,64183
996,109514,8196,70063
996,109482,875,74143
996,109479,2546,76370
996,109515,19439,75809
1007,109472,29164,30493
1007,109473,36531,26147
1007,109475,71946,52064
1007,109476,98900,87019
1007,109477,99475,90051
1007,109478,97852,87551
1007,109480,33820,47443
1007,109474,51048,47055
1007,109481,52753,36595
1007,109483,58080,9078
1007,109484,66074,5636
1007,109485,88749,2523
1007,109487,96236,872
1007,109490,86732,5802
1007,109489,105289,7854
1007,109491,106570,6907
1007,109492,105018,6392
1007,109494,72031,1226
1007,109495,60287,1024
1007,109496,7868,22129
1007,109497,3101,30945
1007,109499,27272,33590
1007,109500,80823,27304
1007,109493,101188,2324
1007,109501,74164,38873
1007,109488,90671,40345
1007,109502,92616,52645
1007,109503,81321,42515
1007,109486,56357,9671
1007,109504,37891,21688
1007,109505,70651,8801
1007,109506,92195,7205
1007,109507,79695,5666
1007,109508,78539,9694
1007,109509,9197,31630
1007,109498,86913,5389
1007,109510,910,21432
1007,109511,21464,23903
1007,109512,49721,13969
1007,109513,59813,17642
1007,109514,35207,21733
1007,109482,7843,23045
1007,109479,33267,44233
1007,109515,1899,32252
1009,109472,13372,36779
1009,109473,17318,27297
1009,109475,68538,44989
1009,109476,98890,75944
1009,109477,99561,81613
1009,109478,98087,81890
1009,109480,28163,55702
1009,109474,43260,48243
1009,109481,45061,36681
1009,109483,49408,5564
1009,109484,61664,4357
1009,109485,88995,1699
1009,109487,96919,677
1009,109490,88682,17034
1009,109489,105558,7287
1009,109491,106751,5389
1009,109492,105306,5020
1009,109494,74347,8492
1009,109495,62389,9048
1009,109496,8833,40847
1009,109497,3543,44926
1009,109499,30119,47469
1009,109500,83307,39699
1009,109493,101881,5176
1009,109501,75148,46634
1009,109488,90718,29716
1009,109502,93433,51526
1009,109503,81779,44952
1009,109486,56381,18440
1009,109504,42741,34991
1009,109505,74521,24094
1009,109506,93917,16650
1009,109507,83933,28375
1009,109508,83347,38789
1009,109509,12517,45490
1009,109498,87805,6690
1009,109510,424,34434
1009,109511,15962,39714
1009,109512,52598,38444
1009,109513,63403,43119
1009,109514,42087,45855
1009,109482,3657,42309
1009,109479,36432,59743
1009,109515,6341,46919
1010,109472,12535,44737
1010,109473,20732,41490
1010,109475,75597,65911
1010,109476,99299,71607
1010,109477,99792,74823
1010,109478,98286,74628
1010,109480,26286,61590
1010,109474,38252,52125
1010,109481,43442,42383
1010,109483,49014,8910
1010,109484,63183,5220
1010,109485,90146,1274
1010,109487,97453,313
1010,109490,89943,15163
1010,109489,105719,5875
1010,109491,106874,4502
1010,109492,105508,4780
1010,109494,77750,15720
1010,109495,67447,22268
1010,109496,9187,48290
1010,109497,10275,54921
1010,109499,36715,55922
1010,109500,84935,39269
1010,109493,102245,3498
1010,109501,78187,51109
1010,109488,91603,23952
1010,109502,93816,37414
1010,109503,84467,49960
1010,109486,61351,28129
1010,109504,52257,44060
1010,109505,79139,33543
1010,109506,95424,22624
1010,109507,86507,34875
1010,109508,86178,44164
1010,109509,15699,52233
1010,109498,89098,5799
1010,109510,28,35415
1010,109511,6223,40176
1010,109512,47024,36141
1010,109513,64160,43082
1010,109514,42538,51770
1010,109482,2129,48218
1010,109479,41208,66284
1010,109515,14358,55301
1011,109472,21187,55721
1011,109473,44541,58716
1011,109475,80088,73710
1011,109476,100104,80321
1011,109477,100357,79180
1011,109478,98878,76996
1011,109480,31808,66786
1011,109474,40439,58985
1011,109481,53743,54268
1011,109483,67495,39373
1011,109484,73926,25514
1011,109485,91869,2623
1011,109487,97510,127
1011,109490,91591,23215
1011,109489,105689,948
1011,109491,106865,1129
1011,109492,105494,1246
1011,109494,84897,47674
1011,109495,77107,47462
1011,109496,20506,57853
1011,109497,26955,63579
1011,109499,63313,68005
1011,109500,87210,43743
1011,109493,102323,1955
1011,109501,83752,64589
1011,109488,93563,40601
1011,109502,96012,62787
1011,109503,89486,65616
1011,109486,75657,53150
1011,109504,73231,61078
1011,109505,85830,51156
1011,109506,95648,15319
1011,109507,88694,41276
1011,109508,88069,47374
1011,109509,49997,63723
1011,109498,89645,3543
1011,109510,89,42116
1011,109511,3349,40800
1011,109512,34292,33142
1011,109513,59740,36189
1011,109514,36212,53569
1011,109482,7295,57870
1011,109479,46439,69987
1011,109515,28137,62135
1012,109472,38056,81647
1012,109473,56312,83831
1012,109475,81820,88590
1012,109476,99644,88016
1012,109477,99841,85264
1012,109478,98120,85534
1012,109480,23572,82599
1012,109474,24423,81565
1012,109481,51947,81171
1012,109483,75567,78474
1012,109484,79672,73205
1012,109485,94844,69590
1012,109487,99283,41132
1012,109490,94184,78836
1012,109489,105959,10858
1012,109491,107071,7442
1012,109492,105900,20638
1012,109494,90633,82555
1012,109495,86766,82227
1012,109496,57697,82814
1012,109497,52472,81947
1012,109499,79579,85682
1012,109500,92157,80168
1012,109493,103023,54650
1012,109501,89727,86876
1012,109488,96418,86188
1012,109502,98262,88292
1012,109503,93740,86813
1012,109486,80945,78512
1012,109504,79704,80200
1012,109505,89137,77521
1012,109506,97449,75039
1012,109507,93471,79461
1012,109508,93415,80710
1012,109509,73044,82002
1012,109498,93369,73987
1012,109510,3326,76256
1012,109511,6499,75262
1012,109512,24138,75127
1012,109513,53675,76382
1012,109514,48044,79908
1012,109482,11678,80701
1012,109479,31090,84090
1012,109515,56547,80437
1008,109472,38508,92612
1008,109473,46802,93584
1008,109475,62806,95279
1008,109476,98844,96684
1008,109477,99019,95028
1008,109478,97017,95578
1008,109480,24138,92647
1008,109474,8880,92124
1008,109481,19205,91712
1008,109483,29973,89761
1008,109484,56187,88799
1008,109485,95364,87934
1008,109487,99999,83800
1008,109490,96604,93063
1008,109489,106218,51670
1008,109491,107257,42188
1008,109492,106216,80431
1008,109494,92958,93152
1008,109495,88510,93067
1008,109496,68077,93535
1008,109497,72661,92884
1008,109499,85594,94371
1008,109500,95359,92073
1008,109493,103627,84924
1008,109501,91751,94858
1008,109488,98262,95024
1008,109502,100230,96235
1008,109503,97238,95445
1008,109486,68384,90887
1008,109504,69902,91006
1008,109505,85275,89456
1008,109506,98190,88746
1008,109507,94688,90383
1008,109508,95190,91148
1008,109509,87643,92898
1008,109498,94380,89894
1008,109510,17450,91470
1008,109511,8233,90209
1008,109512,12524,89894
1008,109513,35684,90927
1008,109514,45361,92097
1008,109482,8545,91894
1008,109479,17298,93103
1008,109515,84520,92563
1013,109472,37931,93062
1013,109473,44298,93940
1013,109475,66804,95864
1013,109476,98862,96545
1013,109477,99199,95677
1013,109478,97461,96477
1013,109480,22077,93107
1013,109474,9154,92624
1013,109481,14886,91964
1013,109483,20720,89876
1013,109484,46904,88841
1013,109485,96381,89515
1013,109487,100499,87100
1013,109490,97485,93980
1013,109489,106331,76278
1013,109491,107314,65950
1013,109492,106319,89350
1013,109494,95278,94401
1013,109495,92072,94248
1013,109496,66226,93831
1013,109497,72694,93232
1013,109499,84655,94581
1013,109500,96392,92912
1013,109493,103826,88222
1013,109501,90356,94751
1013,109488,98196,94899
1013,109502,100510,96726
1013,109503,97467,95618
1013,109486,60349,90880
1013,109504,65988,91239
1013,109505,81482,89402
