BB ID 1,BB ID 2,AB,BA
1183,109336,46225,87129
1183,109338,75244,85340
1183,109341,54374,82084
1183,109337,82757,47623
1183,109342,80158,40329
1183,109344,58822,87256
1183,109339,36995,87670
1183,109345,48165,86700
1183,109346,43188,82250
1183,109347,76184,83655
1183,109340,45047,82406
1183,109348,82491,30369
1183,109349,82503,67766
1183,109343,87938,19098
1183,109331,106698,29272
1183,109350,108158,28527
1166,109329,110148,26682
1166,109330,107189,22725
1166,109332,99128,15882
1166,109333,43939,34591
1166,109334,12572,47418
1166,109335,11685,75355
1166,109336,26772,78514
1166,109338,65381,79395
1166,109341,31779,16542
1166,109337,54536,541
1166,109342,45368,281
1166,109344,53170,81839
1166,109339,24930,79080
1166,109345,29509,73679
1166,109346,24814,38335
1166,109347,73872,78821
1166,109340,45494,75395
1166,109348,77158,2411
1166,109349,72530,15221
1166,109343,81974,1623
1166,109331,106606,21718
1166,109350,108106,23292
1184,109329,110143,7161
1184,109330,106432,4182
1184,109332,12245,102943
1184,109333,21299,103505
1184,109334,25279,103451
1184,109335,41594,103271
1184,109336,76186,103390
1184,109338,95441,103330
1184,109341,21836,102693
1184,109337,6700,102304
1184,109342,6356,102111
1184,109344,78734,103323
1184,109339,53140,103239
1184,109345,40567,103013
1184,109346,25306,102743
1184,109347,98462,103293
1184,109340,77137,103207
1184,109348,31864,102522
1184,109349,53261,102844
1184,109343,2050,102183
1184,109331,91511,4814
1184,109350,108093,5103
1185,109329,110152,35760
1185,109330,107340,35432
1185,109332,99278,24591
1185,109333,62541,50882
1185,109334,24607,71564
1185,109335,25126,81896
1185,109336,59347,83798
1185,109338,80797,81496
1185,109341,76495,74711
1185,109337,90810,37651
1185,109342,89565,28468
1185,109344,78340,85365
1185,109339,64246,85923
1185,109345,67143,83172
1185,109346,65333,76008
1185,109347,82033,79632
1185,109340,63726,78606
1185,109348,90212,16324
1185,109349,89085,49331
1185,109343,95023,25033
1185,109331,106718,36297
1185,109350,108175,35602
1189,109329,110153,12921
1189,109330,107159,9967
1189,109332,36865,50044
1189,109333,22138,99747
1189,109334,20397,99677
1189,109335,59688,100151
1189,109336,86859,100192
1189,109338,96812,99655
1189,109341,71679,100383
1189,109337,64640,100485
1189,109342,55540,99863
1189,109344,95406,100450
1189,109339,81171,100545
1189,109345,75050,100302
1189,109346,57861,99795
1189,109347,96597,99262
1189,109340,83501,99445
1189,109348,61113,98454
1189,109349,76576,98739
1189,109343,31551,92241
1189,109331,106400,10260
1189,109350,108149,11142
1190,109329,110152,17003
1190,109330,107183,15160
1190,109332,76425,36811
1190,109333,18822,96256
1190,109334,15016,96957
1190,109335,56162,97638
1190,109336,86633,97950
1190,109338,95098,96954
1190,109341,79970,98310
1190,109337,83079,98859
1190,109342,78009,98003
1190,109344,94626,98312
1190,109339,82100,98488
1190,109345,78239,98062
1190,109346,65834,97382
1190,109347,94209,96293
1190,109340,80634,96347
1190,109348,78781,95247
1190,109349,85785,95520
1190,109343,66157,80460
1190,109331,106574,15668
1190,109350,108155,16380
1191,109329,110152,22311
1191,109330,107243,19384
1191,109332,98587,20715
1191,109333,29438,67933
1191,109334,16640,86900
1191,109335,35985,89945
1191,109336,65839,90211
1191,109338,86015,88894
1191,109341,68857,88730
1191,109337,81012,64249
1191,109342,79425,59688
1191,109344,79779,90963
1191,109339,55863,90704
1191,109345,64758,90198
1191,109346,58500,88046
1191,109347,87777,87840
1191,109340,66634,87085
1191,109348,79801,48408
1191,109349,81881,77736
1191,109343,78089,18904
1191,109331,106681,19229
1191,109350,108160,20359
1170,109329,110151,48569
1170,109330,107247,44555
1170,109332,99415,33424
1170,109333,81556,23815
1170,109334,49679,21577
1170,109335,8242,13610
1170,109336,11689,52905
1170,109338,31609,52678
1170,109341,65453,615
1170,109337,85048,234
1170,109342,84540,247
1170,109344,25923,55788
1170,109339,13313,39649
1170,109345,26668,10121
1170,109346,39987,296
1170,109347,40998,51815
1170,109340,13885,33263
1170,109348,85745,96
1170,109349,80279,99
1170,109343,92512,4753
1170,109331,106619,42453
1170,109350,108127,45240
1163,109329,110149,4487
1163,109330,56228,2461
1163,109332,8382,104651
1163,109333,21638,104664
1163,109334,27154,104650
1163,109335,46391,104588
1163,109336,74991,104664
1163,109338,95637,104696
1163,109341,33558,104352
1163,109337,17830,104178
1163,109342,16748,104042
1163,109344,84863,104784
1163,109339,57657,104614
1163,109345,48415,104503
1163,109346,32041,104277
1163,109347,99155,104685
1163,109340,75181,104556
1163,109348,30237,104041
1163,109349,46899,104204
1163,109343,6233,103963
1163,109331,22569,2615
1163,109350,100494,1732
1155,109329,110155,3764
1155,109330,11032,12403
1155,109332,9725,106789
1155,109333,26793,106694
1155,109334,32325,106666
1155,109335,52037,106620
1155,109336,80057,106620
1155,109338,99706,106628
1155,109341,42176,106596
1155,109337,25905,106576
1155,109342,31557,106617
1155,109344,86977,106639
1155,109339,65544,106642
1155,109345,62371,106681
1155,109346,52935,106717
1155,109347,102255,106624
1155,109340,82397,106611
1155,109348,40857,106559
1155,109349,55601,106555
1155,109343,15336,106691
1155,109331,5393,23516
1155,109350,26676,3334
